Postcode,Jan 2009 - Installations Quantity,Jan 2009 - SGU Rated Output In kW,Feb 2009 - Installations Quantity,Feb 2009 - SGU Rated Output In kW,Mar 2009 - Installations Quantity,Mar 2009 - SGU Rated Output In kW,Apr 2009 - Installations Quantity,Apr 2009 - SGU Rated Output In kW,May 2009 - Installations Quantity,May 2009 - SGU Rated Output In kW,Jun 2009 - Installations Quantity,Jun 2009 - SGU Rated Output In kW,Jul 2009 - Installations Quantity,Jul 2009 - SGU Rated Output In kW,Aug 2009 - Installations Quantity,Aug 2009 - SGU Rated Output In kW,Sep 2009 - Installations Quantity,Sep 2009 - SGU Rated Output In kW,Oct 2009 - Installations Quantity,Oct 2009 - SGU Rated Output In kW,Nov 2009 - Installations Quantity,Nov 2009 - SGU Rated Output In kW,Dec 2009 - Installations Quantity,Dec 2009 - SGU Rated Output In kW
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02,0,0,0,0,0,0,0,0
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,1,17.28,0,0,0,0,0,0,0,0,1,2.05,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02,1,1.53
2011,0,0,0,0,1,0.99,1,1.02,0,0,0,0,1,1.02,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,1,1.05,0,0,1,1.02,0,0,0,0,1,2.04,0,0,0,0,1,2.38,1,0.99
2016,0,0,0,0,0,0,0,0,1,1.02,0,0,0,0,0,0,0,0,1,2.4,1,1,0,0
2017,0,0,0,0,0,0,0,0,0,0,1,1.02,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,2.475,0,0,1,0.99,1,0.99,0,0,0,0,0,0,1,0.99,0,0,0,0,0,0,0,0
2019,2,2.52,1,2.1,1,1.36,2,2.022,2,2.04,1,1.02,1,1.02,0,0,1,1.05,1,1.62,0,0,0,0
2020,0,0,1,1.08,0,0,0,0,1,1.02,0,0,1,0.99,1,1.02,1,1.53,2,2.55,0,0,0,0
2021,2,3.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1.485,1,1.02,0,0,0,0,1,1.02
2022,1,1.075,0,0,0,0,0,0,0,0,0,0,0,0,2,2.04,0,0,0,0,1,0.99,1,1.98
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.025,2,2.98,0,0,2,19.36,1,1.76
2024,0,0,1,1.485,1,0.99,1,1.02,0,0,1,1.02,1,4.08,0,0,1,3.15,1,1.05,0,0,0,0
2025,0,0,1,1.02,0,0,0,0,0,0,0,0,0,0,1,1.53,0,0,0,0,0,0,0,0
2026,1,0.99,2,2.105,0,0,1,4.08,2,2.04,0,0,0,0,3,3.53,2,1.5,2,3.09,5,6.04,3,6.69
2027,0,0,1,0.96,1,1.02,0,0,0,0,1,1.05,0,0,0,0,0,0,0,0,0,0,0,0
2028,0,0,0,0,0,0,0,0,0,0,1,1.36,0,0,0,0,0,0,0,0,0,0,0,0
2029,2,1.98,0,0,0,0,0,0,0,0,1,1.02,0,0,0,0,0,0,0,0,0,0,0,0
2030,1,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.53,0,0,0,0,2,2.38
2031,1,0.1,1,1.08,0,0,1,1.36,0,0,1,1.49,2,4.14,2,6.55,1,1.49,3,3.47,5,7.02,2,7.26
2032,0,0,0,0,0,0,0,0,2,3.06,0,0,0,0,0,0,1,1.53,0,0,1,1.02,0,0
2033,0,0,0,0,0,0,0,0,0,0,0,0,1,1.49,2,2.01,0,0,0,0,1,2.8,2,3.11
2034,0,0,0,0,1,2.04,0,0,1,1.08,0,0,0,0,1,2.05,0,0,0,0,0,0,2,3.88
2035,1,0.99,5,5.97,0,0,2,3.12,1,1.02,3,3.01,3,7.64,5,41.31,3,3.56,3,3,3,3.03,2,3.93
2036,2,2.07,1,3.15,1,1.02,2,2.045,2,1.98,1,1.08,3,3.5,3,3.06,3,3.6,4,5.765,0,0,1,1.02
2037,1,0.99,1,0.99,1,1.75,2,3.06,0,0,1,0.99,0,0,0,0,0,0,0,0,1,5.1,0,0
2038,0,0,2,2.01,0,0,1,1.08,0,0,0,0,0,0,1,1.02,0,0,0,0,3,4.38,0,0
2039,0,0,0,0,0,0,0,0,0,0,1,0.99,0,0,1,1,1,0.99,0,0,1,1.32,0,0
2040,2,2.1,4,3.99,0,0,1,1.02,1,2.1,1,1.8,0,0,1,1.02,1,3.78,4,5.9,3,7.82,2,2.04
2041,0,0,0,0,1,1.05,1,1.02,2,2.04,0,0,1,1.36,0,0,1,2.1,1,1.44,2,2.52,1,1.02
2042,1,4.5,1,1.05,1,1.02,0,0,0,0,1,1.02,2,2.04,2,2.045,1,1.02,3,2.89,4,13.79,0,0
2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.04,0,0,0,0,1,1.02,0,0
2044,0,0,0,0,1,1.002,0,0,1,0.99,0,0,1,1.68,1,1.02,0,0,2,2.55,6,11.71,1,5.1
2045,0,0,0,0,0,0,0,0,1,1.02,0,0,0,0,0,0,1,1.05,0,0,3,4.12,0,0
2046,0,0,2,2.28,1,1.02,0,0,2,2.51,1,1.02,1,1.08,1,3.3,5,6.55,5,6.39,2,3.03,1,1.05
2047,0,0,0,0,1,0.08,1,1.02,0,0,0,0,0,0,0,0,1,1.65,1,0.99,1,1.02,1,1.05
2048,1,0.99,0,0,2,2.04,0,0,0,0,3,3.03,0,0,0,0,0,0,0,0,1,1.02,1,1.02
2049,0,0,0,0,1,2.1,0,0,1,1.02,0,0,3,12.63,1,1.05,3,3.54,2,4.2,0,0,2,3.16
2050,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,1,6,0,0,0,0,2,4.14,1,1.02,0,0,2,4.09,1,1.5,1,1.8
2061,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1,0,0,0,0,1,5.61,0,0,0,0
2062,1,1.05,0,0,0,0,0,0,0,0,1,2.1,1,2.1,0,0,0,0,0,0,1,1.23,0,0
2063,0,0,0,0,1,1.23,0,0,1,2.04,0,0,0,0,1,1.02,0,0,1,2.26,0,0,0,0
2064,2,2.05,1,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,0,0,1,1.08,1,1.8,0,0,0,0,4,7.45,1,2.1,0,0,0,0,1,3.06,2,6.12,2,2.935
2066,1,0.99,0,0,2,3.9,1,1.04,0,0,1,1.36,3,4.445,1,1.02,0,0,7,13.13,6,10.64,3,4.1
2067,0,0,0,0,0,0,2,3.07,0,0,1,2.04,0,0,2,2.55,2,4.13,1,1.08,3,7.14,0,0
2068,2,1.98,1,1.26,1,0.99,2,2.01,1,1.02,1,1.02,1,1.5,1,1.49,0,0,4,5.93,1,0.99,2,2.46
2069,0,0,0,0,0,0,0,0,0,0,2,4.08,0,0,1,1.02,1,1.02,0,0,1,1.02,1,1.53
2070,0,0,0,0,0,0,0,0,0,0,1,1.02,1,4.08,1,1.02,2,2.55,6,16.36,3,4.06,0,0
2071,0,0,1,0.99,0,0,2,2.13,0,0,0,0,1,1.025,1,1.02,1,1.53,2,3.06,2,3.54,0,0
2072,0,0,0,0,0,0,0,0,0,0,1,1.08,0,0,0,0,0,0,3,4.29,1,1.5,0,0
2073,0,0,0,0,1,0.99,1,0.99,2,2.1,0,0,1,0.18,0,0,0,0,3,7.08,3,3.96,0,0
2074,0,0,2,2.04,1,1.485,1,2.05,1,0.99,0,0,2,2.52,0,0,0,0,3,4.94,4,13.25,2,2.51
2075,0,0,1,1.08,0,0,1,1.02,0,0,1,1.02,0,0,0,0,0,0,0,0,5,10.17,5,10.9
2076,0,0,6,6.435,0,0,1,0.99,0,0,4,5.452,3,3.56,3,7.04,2,2.99,4,8.66,2,5.41,3,3.63
2077,2,2.01,0,0,2,2.97,4,4.84,1,1.23,5,5.08,0,0,6,7.81,4,5.875,1,0.99,11,15.71,9,16.88
2079,0,0,0,0,0,0,2,2.01,0,0,0,0,1,1.02,1,1.8,0,0,2,3.03,0,0,1,0.99
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.05,1,1.49,0,0,0,0,0,0
2081,0,0,1,1.05,0,0,1,1.02,1,0.99,1,1.845,3,3.03,1,1.02,1,2.04,2,2.92,3,5.685,1,1.05
2082,0,0,1,1.7,0,0,0,0,1,0.99,2,2.68,1,1,0,0,4,4.62,1,1.02,3,3.51,1,5.1
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,0,0,0,0,2,7.02,1,1.02,0,0,1,1.02,0,0,0,0,0,0,0,0,2,6.18,0,0
2085,1,1.02,3,4.17,1,1.98,2,2.565,1,2.04,2,2.01,2,1.875,4,4.04,5,6.19,1,1.44,2,2.58,0,0
2086,3,4.08,2,3.03,4,4.98,1,1.02,2,1.98,1,0.99,1,1.02,3,4.06,2,2.38,4,5.13,2,5.1,2,3.8
2087,1,0.96,4,4.72,1,1.05,2,1.28,1,1.08,2,1.98,0,0,3,4.26,1,1.02,1,1.5,7,8.24,1,2.04
2088,0,0,1,0.99,0,0,1,2.05,3,3.34,3,5.01,2,2.01,1,1.02,0,0,4,7.115,1,5.1,3,5.03
2089,0,0,0,0,1,0.99,0,0,0,0,0,0,0,0,1,1.02,0,0,0,0,1,1.02,0,0
2090,1,0.96,1,24.82,1,1.08,0,0,0,0,0,0,1,1.08,0,0,1,1.53,1,4.08,1,1.26,2,5.27
2092,0,0,0,0,1,2.04,0,0,0,0,1,1.5,0,0,0,0,1,1.05,1,0.645,0,0,2,2.9
2093,0,0,0,0,2,3.1,3,4.37,2,1.98,3,6.2,2,2.4,1,1.02,4,5.39,1,0.99,3,3.54,5,7.045
2094,0,0,0,0,1,1.05,1,1.02,0,0,0,0,0,0,1,2.38,0,0,0,0,0,0,0,0
2095,1,1.08,0,0,0,0,2,2.01,0,0,2,5.07,1,0.99,0,0,0,0,2,6.535,3,7.21,0,0
2096,1,1.05,0,0,1,1.02,0,0,1,0.99,1,1.36,2,2.975,0,0,0,0,1,1.75,2,2.67,1,1.02
2097,0,0,0,0,1,1.08,1,1.02,2,2.01,5,5.03,2,2.505,2,6,1,1.53,2,3.6,4,5.47,2,4.73
2099,2,2.105,0,0,2,2.04,4,5.27,3,3.06,1,1.05,1,0.53,5,5.63,3,4.07,3,4.02,6,11.78,2,6.15
2100,3,3.09,2,2.01,1,1.08,3,3.03,0,0,1,1.36,6,6.56,3,3.03,3,3.57,3,5.28,5,6.06,4,4.14
2101,2,2.04,0,0,5,5.25,3,3.06,3,3.03,1,1.02,1,0.99,3,3.04,3,3.12,1,0.99,1,1.49,4,5.67
2102,0,0,2,2.07,0,0,0,0,0,0,3,3.06,0,0,0,0,2,2.49,0,0,1,0.99,2,2.07
2103,1,1.08,1,1.05,2,2.04,1,1.02,1,0.99,0,0,0,0,5,5.7,2,4.14,4,14.31,3,4.68,4,4.59
2104,0,0,0,0,0,0,0,0,1,1.485,0,0,0,0,2,2.04,3,6.19,0,0,2,2.45,0,0
2105,0,0,2,4.25,0,0,0,0,0,0,0,0,1,1.36,0,0,0,0,0,0,0,0,2,3.48
2106,0,0,1,2.255,1,0.99,2,2.04,1,0.99,1,1.02,2,4,3,3.54,4,10.2,1,1.575,3,6.87,1,1.4
2107,2,3.03,1,1.02,1,0.99,1,1.08,3,3,1,1.36,1,1.49,4,4.77,4,6.48,3,4.95,8,10.91,3,4.08
2108,1,1.35,0,0,1,1.02,0,0,0,0,2,3.99,0,0,0,0,0,0,0,0,0,0,1,9.9
2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,0,0,0,0,1,0.96,0,0,0,0,0,0,0,0,2,2.04,1,1.53,1,1.02,0,0,1,6.15
2111,0,0,0,0,1,1.225,0,0,2,2.505,3,3.03,1,0.1,1,1.44,3,3.91,4,7.23,1,2.4,0,0
2112,0,0,0,0,1,1.26,3,4.14,1,1.02,3,3.03,4,5.97,1,1.02,6,8.109,3,3.95,4,5.06,2,2.01
2113,1,1,0,0,0,0,0,0,1,10,1,1.02,0,0,2,2.04,0,0,4,5.53,4,4.41,4,4.05
2114,0,0,1,0.99,0,0,1,1.02,2,2.175,1,1.02,1,1.36,1,1.02,3,4.095,1,1.02,7,8.19,1,1.02
2115,0,0,0,0,1,2.1,0,0,0,0,1,1.02,0,0,1,1.02,1,1.49,1,1.58,3,3.53,2,2.51
2116,0,0,0,0,1,1,0,0,0,0,1,1.08,0,0,0,0,0,0,2,2.55,1,1.44,0,0
2117,0,0,0,0,1,0.99,0,0,0,0,1,1.08,1,1.02,5,6.12,5,6.08,5,5.58,6,9.06,1,1.02
2118,1,2.46,1,1.05,1,0.99,4,4.17,4,4.205,3,3.41,2,2.015,4,4.55,6,7.53,5,7.2,10,16.46,4,6.08
2119,0,0,0,0,0,0,0,0,0,0,0,0,1,1.49,2,3.06,2,5.09,1,2.04,1,1.02,6,12.38
2120,2,2.56,0,0,2,2.015,2,2.01,3,4.616,1,1.08,3,3.21,1,1.49,4,5.49,4,4.62,8,13.335,5,9.25
2121,1,0.99,1,0.99,0,0,2,1.992,3,3.48,1,1.8,3,3.4,7,7.17,8,11.02,3,3.57,5,9.09,3,4.74
2122,0,0,1,1.05,2,2.04,2,1.98,4,4.035,0,0,0,0,6,6.12,33,34.17,2,6.535,8,10,5,11.5
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,1,0.99,1,2.31,3,4.89,0,0,1,2.04,0,0,1,1.02,2,5.1,2,2.22,7,7.55,9,13.82,3,8.41
2126,0,0,1,0.99,1,1.02,1,1.02,2,3.4,1,1.92,0,0,6,6.81,2,2.93,4,4.53,6,6.81,5,7.61
2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02,0,0,0,0,0,0,0,0
2130,1,1.05,1,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.82,0,0
2131,0,0,0,0,1,1.05,2,2.07,0,0,2,2.01,0,0,1,1.49,1,1.5,1,1.02,4,7.13,3,3.41
2132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.12,2,2.54,2,6.12,1,1.02
2133,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02,0,0,0,0,1,2.04,1,1.02,1,1
2134,0,0,0,0,0,0,0,0,0,0,2,2.48,0,0,0,0,0,0,0,0,2,6.12,0,0
2135,0,0,1,1.08,0,0,1,6,0,0,0,0,0,0,1,1.98,3,5.11,2,2.02,2,6.15,6,7.97
2136,0,0,2,2.04,0,0,0,0,1,1.02,0,0,1,1.02,1,1.02,0,0,3,8.57,1,1.05,1,0.99
2137,0,0,1,1.75,1,1.503,0,0,1,1.02,1,1.02,1,1.02,1,1.02,5,7.02,1,1.02,5,5.44,4,4.77
2138,0,0,1,0.99,0,0,0,0,0,0,0,0,0,0,3,3.97,1,1.02,1,1.08,2,2.08,1,1.5
2140,0,0,0,0,1,0.99,0,0,0,0,0,0,1,1.02,0,0,0,0,0,0,0,0,0,0
2141,1,0.99,1,1.02,3,3.09,4,9.21,0,0,1,1.02,0,0,3,3.06,1,1.02,1,0.99,2,3.71,0,0
2142,1,0.99,1,1.05,0,0,2,2.04,0,0,0,0,1,1.08,3,4.97,2,2.01,7,7.14,4,5.89,4,4.64
2143,0,0,0,0,0,0,2,2.01,1,1.08,0,0,0,0,1,1.02,2,2.01,0,0,1,1.02,0,0
2144,2,3.69,0,0,0,0,0,0,1,1.02,0,0,0,0,8,8.63,11,11.25,5,5.04,3,3.17,1,0.99
2145,4,5.6,6,6.07,3,3.34,3,3.182,4,5.07,4,4.11,5,5.04,11,12.03,6,7.53,10,11.5,17,25.1,9,9.68
2146,0,0,0,0,4,4.71,2,2.022,0,0,2,2.38,2,2.01,2,2.38,5,7.02,5,6.03,4,4.08,2,2.52
2147,1,1.02,2,2.04,3,2.97,7,9.67,4,4.08,9,10.27,6,7.58,1,1.49,8,16.65,16,16.55,17,21.9,6,10.41
2148,3,3.06,5,5.79,10,12.255,9,10.6,10,10.79,12,13.48,11,13.175,6,8.35,13,18.595,23,26.54,23,26.98,5,5.7
2150,0,0,0,0,0,0,0,0,0,0,1,1.26,0,0,1,1.02,2,3.075,0,0,1,1.02,1,1.02
2151,0,0,3,3.9,0,0,0,0,2,2.46,0,0,2,2.01,1,0.99,3,7.62,5,5.55,3,4.04,1,1.57
2152,0,0,1,1.2,0,0,1,1.015,3,3.48,0,0,0,0,0,0,3,3.53,4,4.49,4,4.03,0,0
2153,3,4.02,2,2.1,2,2.1,3,3.13,5,5.28,9,10.26,9,10.17,22,28,12,14.96,10,12.24,18,23.17,11,13.4
2154,2,2.97,8,8.22,3,4.71,5,9.162,6,7.45,4,4.14,6,6.06,13,15.69,4,8.79,16,23.72,9,10.65,9,13.02
2155,3,4.014,0,0,4,4.02,8,8.295,6,6.519,4,6.06,10,11.05,11,12.66,7,7.74,10,12.86,11,12.6,14,23.74
2156,0,0,0,0,0,0,2,12.84,1,2,0,0,2,2.72,4,4.59,46,46.98,0,0,2,2.6,5,9.05
2157,2,2.07,0,0,0,0,4,9.42,1,2.04,0,0,3,3.03,1,1.05,1,1.53,0,0,3,5.1,2,2.455
2158,2,7.82,0,0,0,0,0,0,0,0,2,2.03,1,1.02,4,5.57,0,0,2,3.06,1,1.49,2,3.57
2159,2,4.08,2,2.04,0,0,1,1.02,4,6.58,3,3.06,0,0,0,0,4,4.93,3,5.44,4,5.185,3,4.56
