Postcode,Jan 2016 - Installations Quantity,Jan 2016 - SGU Rated Output In kW,Feb 2016 - Installations Quantity,Feb 2016 - SGU Rated Output In kW,Mar 2016 - Installations Quantity,Mar 2016 - SGU Rated Output In kW,Apr 2016 - Installations Quantity,Apr 2016 - SGU Rated Output In kW,May 2016 - Installations Quantity,May 2016 - SGU Rated Output In kW,Jun 2016 - Installations Quantity,Jun 2016 - SGU Rated Output In kW,Jul 2016 - Installations Quantity,Jul 2016 - SGU Rated Output In kW,Aug 2016 - Installations Quantity,Aug 2016 - SGU Rated Output In kW,Sep 2016 - Installations Quantity,Sep 2016 - SGU Rated Output In kW,Oct 2016 - Installations Quantity,Oct 2016 - SGU Rated Output In kW,Nov 2016 - Installations Quantity,Nov 2016 - SGU Rated Output In kW,Dec 2016 - Installations Quantity,Dec 2016 - SGU Rated Output In kW
875,1,4.505,2,6.71,1,4.5,1,3,3,13.68,2,9.09,0,0,0,0,1,4.5,3,11.626,4,18.058,4,18.008
880,0,0,0,0,2,5.1,0,0,7,17.85,0,0,1,2.55,0,0,0,0,0,0,1,49.56,0,0
881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,0,0,0,0,0,0,0,0,0,0,0,0,3,123.76,0,0,0,0,0,0,0,0,0,0
886,0,0,0,0,0,0,0,0,0,0,1,59.84,0,0,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,0,0,1,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,0,0,0,0,0,0
1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.78,0,0,0,0,0,0,0,0
1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.88,0,0,0,0,0,0
1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,1,19.76,0,0,0,0,0,0,1,29.9,0,0,0,0,0,0
2007,0,0,0,0,0,0,1,30.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,0.327,0,0,0,0,1,2.55,1,4.5,0,0,4,88.526,2,15.77,1,14.3,3,156.26,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,1,50.16,0,0,0,0,1,3.12,0,0,0,0,0,0
2010,0,0,0,0,1,4.77,1,2.6,0,0,1,2.52,3,10.41,0,0,1,36.57,0,0,0,0,3,108.08
2011,0,0,2,5.2,0,0,0,0,0,0,0,0,0,0,1,6.54,0,0,0,0,0,0,0,0
2015,0,0,1,21.32,0,0,2,3.655,5,149.07,1,20.28,4,15.8,2,7.72,2,44.04,0,0,2,9.08,1,3.52
2016,0,0,4,14.54,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2.04,1,11.13
2017,0,0,0,0,0,0,1,3.75,1,3.825,1,1.75,0,0,0,0,0,0,1,19.5,0,0,1,9.81
2018,2,33.122,1,4.94,0,0,0,0,1,3.12,0,0,0,0,1,4.9,28,134.3,2,15.04,3,30.75,0,0
2019,1,2.08,0,0,1,4.9,2,5.36,1,5,0,0,0,0,1,7.875,1,39.375,1,3.71,1,1.56,1,2.08
2020,3,12.04,0,0,1,4.75,2,10.945,0,0,1,4.935,1,3,0,0,3,106.2,2,57.93,2,19.8,4,93.235
2021,0,0,1,1.26,2,7.985,0,0,0,0,1,4.41,2,8.84,0,0,6,82.665,2,26.64,2,35.526,0,0
2022,0,0,2,8.38,0,0,0,0,2,8.24,2,19.6,1,12.48,2,74.94,1,4.9,0,0,4,17.424,1,2.289
2023,1,27.36,4,45.08,0,0,2,8.25,0,0,1,5.72,0,0,2,7.205,2,10.4,2,26.7,6,31.1,3,16.86
2024,0,0,0,0,4,12.194,1,5.1,1,3.18,1,3.025,0,0,4,41.47,3,40.085,4,13.18,2,9.32,0,0
2025,0,0,0,0,0,0,2,26.96,1,2.07,1,3.5,1,3.1,0,0,0,0,2,16.46,1,8.96,0,0
2026,3,10.02,2,10.26,1,5.88,4,16.09,2,29.72,5,29.15,2,13.3,9,30.695,3,16.08,0,0,1,4.76,2,3.64
2027,1,5.1,1,18.9,0,0,1,6,1,16.38,0,0,1,4.68,1,5.886,1,14.388,1,7.02,0,0,0,0
2028,0,0,0,0,1,4.68,1,4.77,0,0,0,0,0,0,1,7.265,0,0,0,0,0,0,1,5
2029,0,0,1,1.5,0,0,2,16.12,0,0,0,0,1,3.12,2,8.69,0,0,1,4.68,3,15.04,1,4.64
2030,0,0,1,69.96,1,6.76,1,7.8,3,16.605,0,0,2,8.845,0,0,1,3.597,3,14.49,9,70.209,2,15.43
2031,1,12.6,2,9.01,3,15.6,3,11.917,5,16.28,1,2.943,2,8.68,3,10.62,4,18.755,1,25.6,4,25.44,4,16.26
2032,0,0,1,2.915,1,4.68,2,9.525,2,11.08,0,0,0,0,1,3.42,0,0,2,12.03,0,0,2,6.9
2033,0,0,0,0,0,0,1,3,1,4.9,0,0,1,7.28,3,17.28,1,5.49,1,7.02,1,4.94,0,0
2034,2,11.18,1,5.83,0,0,2,9.23,0,0,5,19.655,0,0,1,4.96,0,0,0,0,3,14.67,2,15.37
2035,2,9.1,4,23.585,1,4.94,2,9.26,3,13.68,3,19.88,2,11.4,5,23.325,5,20.32,2,6.345,2,9.28,4,19.98
2036,1,10,4,13.26,1,4.94,1,4.94,2,14,6,65.61,3,14.12,9,32.25,6,38.35,4,19.12,5,18.15,3,11.17
2037,3,10.76,1,3,3,26.455,0,0,1,3.12,1,6.12,2,5.962,1,2.21,0,0,1,2.88,2,8.36,0,0
2038,0,0,1,1,1,5.13,2,6.39,1,10.4,0,0,1,2.75,7,29.28,1,4.77,2,5.71,2,6.01,3,7.54
2039,0,0,1,3.15,2,10.915,1,2.34,1,4,0,0,0,0,1,4.16,0,0,0,0,1,3.24,0,0
2040,2,9.46,7,70.18,3,10.48,4,136.36,4,17.025,4,51.01,6,40.06,4,24.195,5,23.28,2,7.24,6,26.22,1,5.46
2041,0,0,3,10.365,1,2.08,1,3.18,2,9.1,3,8.35,4,23.875,2,9.92,0,0,2,24.92,3,7.091,2,8.64
2042,2,7.245,1,3.15,3,7.75,6,24.235,3,7.88,3,12.255,4,39.255,3,37.3,4,20.705,1,5.13,1,99.375,3,37.035
2043,0,0,0,0,3,14.33,1,3.12,0,0,0,0,1,5.865,0,0,1,2.6,1,2.16,1,5.2,0,0
2044,0,0,1,3.18,3,14.52,0,0,1,19.76,0,0,2,6.33,4,16.555,2,23.42,2,3.64,5,34.02,4,24.172
2045,2,7.8,0,0,0,0,2,7.44,1,2.08,0,0,4,15.82,0,0,1,5.2,2,8.39,1,4.68,0,0
2046,2,7.16,2,10.28,4,24.15,2,6.16,3,14.35,1,4.59,4,15.32,3,13.97,4,17.54,2,6.56,8,78.96,4,13.85
2047,0,0,1,3.12,2,3.71,3,11.07,1,4,0,0,0,0,1,3.12,0,0,1,7.68,1,5.2,1,2.08
2048,3,8.865,0,0,2,8.035,1,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6.05
2049,0,0,2,7.38,2,3.87,2,5.65,1,72.875,1,4.095,2,3.63,0,0,0,0,0,0,3,12.44,2,9.32
2050,0,0,0,0,1,4.42,0,0,2,13.77,1,4.16,1,3.12,0,0,1,1.56,5,192.14,1,3.36,0,0
2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,1,3.5,2,8.75,1,21.84,0,0,0,0,1,4.725,3,54.78,1,5,1,2.07,1,3.12,1,69.9
2061,1,3.924,0,0,0,0,1,15.6,0,0,0,0,0,0,1,2.4,0,0,0,0,0,0,0,0
2062,0,0,0,0,1,3.12,0,0,1,4.75,3,16.38,0,0,0,0,1,2.24,0,0,0,0,0,0
2063,1,1.25,1,4,2,6.475,0,0,1,4.24,0,0,1,7.155,5,19.565,1,99.905,0,0,2,6.87,2,8.34
2064,3,36.4,0,0,1,15.12,0,0,1,3.465,0,0,0,0,0,0,8,29.305,1,4.16,0,0,5,56.83
2065,4,16.79,3,37.26,2,33.66,2,7.79,1,12.48,3,13.07,1,2.28,8,30.422,4,23.385,5,35.52,1,4.86,2,25.65
2066,4,19.83,4,18.09,5,22.805,1,3.06,5,45.24,3,32.48,4,22.19,1,3.12,7,36.1,1,3.3,7,33.825,6,74.355
2067,2,6.16,3,13.73,2,12.165,3,8.648,1,5.25,1,3.64,2,13.46,1,3,4,15.41,3,19.432,4,24.845,5,29.47
2068,2,8.12,0,0,4,25.19,1,4.16,6,38.97,1,3.18,1,8.19,4,17.94,1,5.12,4,23.13,4,16.96,3,10.14
2069,4,19.721,2,5.5,2,4.68,4,24.24,3,29.724,2,10.3,3,36.68,1,4.6,1,4.2,3,27.638,3,10.77,1,4.34
2070,1,4.16,1,4.9,3,12,1,2.12,4,22.13,2,10.1,4,25.112,1,7.15,0,0,2,3.66,3,18,4,30.13
2071,1,7,1,5.04,1,10,1,6.5,0,0,2,10.135,2,14.92,4,18.11,3,22.499,2,22.88,4,17.14,4,21.07
2072,0,0,1,5.5,0,0,3,12.85,1,4.8,1,5.04,1,2,1,52.155,0,0,1,1.62,1,3.2,4,19.13
2073,0,0,3,19.16,2,11,5,19.34,1,5.04,2,11.7,4,64.14,3,32.72,2,5.12,1,5.04,1,5.2,4,15.365
2074,2,8.42,9,36.315,6,26.81,4,25.18,3,13.745,2,4.905,4,21.385,4,16.83,2,8.18,3,14.54,4,17.13,6,40.37
2075,4,22.62,4,18.25,5,24.645,2,7.835,1,5.83,2,8.16,5,27.96,4,20.836,4,15.405,3,20.5,3,20,4,27.03
2076,5,20.22,4,23.995,3,14.76,2,4.975,4,20.025,5,44.02,3,10.04,6,93.81,1,25.175,3,111.29,6,28.91,3,14.665
2077,6,23.495,5,27.78,3,10.66,2,5.095,7,54.45,5,37.97,2,6.62,6,30.36,5,27.29,4,15.7,6,25.695,9,53.775
2079,2,10.46,1,4,0,0,2,5.8,1,4.24,1,3.64,2,6.12,2,6.06,2,7.32,1,5.72,1,4.16,1,5.22
2080,0,0,1,2.08,0,0,0,0,0,0,0,0,1,8,0,0,0,0,3,17.48,2,11.68,1,4
2081,1,4.94,4,15.335,1,4.5,2,10.88,1,4.16,1,3,2,6.38,1,2.08,1,4.68,4,15.22,5,22.01,3,11.72
2082,1,4.94,0,0,1,6.095,1,4.75,0,0,1,6.3,0,0,1,2.34,1,3.12,2,10.14,5,51.84,6,21.035
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.27,1,6,0,0,0,0,3,26.19
2084,1,4.16,1,5.04,1,5.2,2,8.305,2,15.2,1,5.1,0,0,0,0,1,2.08,0,0,0,0,2,11.03
2085,2,88.755,3,14.685,2,6.18,3,7.655,2,104.59,5,16.235,4,21.155,4,15.14,1,2.04,4,15.65,4,20.12,2,9.38
2086,2,9.16,1,5.67,2,9.26,2,7.41,0,0,1,5.98,2,8.1,3,10.465,1,6,1,0.66,3,15.88,0,0
2087,2,7.39,1,6.24,3,18.44,2,12.7,5,24.215,2,6.76,2,11,6,24.43,2,6.72,2,11.54,3,13.255,4,14.89
2088,2,12.185,4,19.805,2,13.26,2,7.68,3,13.165,5,29.27,2,10.24,6,24.575,7,33.062,2,5.6,2,9.04,4,27.985
2089,1,2.25,0,0,0,0,1,3.06,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,6.12
2090,1,6.3,2,6.25,1,3.18,1,4.68,1,3,2,4.12,1,10.24,0,0,0,0,1,3.12,3,12.73,0,0
2092,1,13.52,0,0,3,16.95,3,9.465,2,7.28,1,2.565,3,14.3,5,40.915,0,0,1,5.2,1,3.12,3,11.28
2093,1,4.5,1,2.75,1,3.12,2,8.91,5,18.701,5,41.76,3,39.584,4,18.815,2,9.62,3,109.12,3,14.58,5,23.13
2094,2,6.56,1,3.135,0,0,1,6.615,0,0,0,0,0,0,0,0,0,0,1,5.12,2,5.24,1,5.94
2095,3,27.26,3,13.381,3,9.89,0,0,1,5,1,4.9,1,4.75,2,8.12,0,0,3,10.523,0,0,2,18.24
2096,3,12.24,2,9.275,2,9.9,2,8.05,2,42,0,0,6,28.745,3,14.14,2,6,2,9.195,2,11.44,5,45.34
2097,2,6.48,3,8.08,2,7.1,4,20.2,4,17.07,0,0,5,21.82,6,34.96,1,3,1,1.56,5,28.74,1,2.16
2099,4,17.8,6,30.785,4,21.67,7,47.41,5,19.4,4,40.885,2,16.12,3,19.46,4,21.8,4,16.485,4,11.06,6,29.5
2100,1,2.08,2,17.225,7,32.39,1,99,4,53.305,5,22.34,1,2.6,3,15.94,5,46.352,5,40.295,3,16.7,3,45.02
2101,1,4.96,0,0,1,4.68,1,3.06,4,20.28,2,7.94,2,9.8,3,11.115,6,36.765,4,11.7,4,19.865,5,21.6
2102,1,4.16,1,6.12,2,4.75,2,10.66,1,4.77,1,5.1,9,13.5,5,7.5,1,5,2,11.52,5,26.42,1,29.76
2103,1,4,1,11.16,2,9.2,2,7.575,2,9.69,2,13.2,0,0,2,8.1,1,4.16,1,7.14,3,13.153,3,13.48
2104,2,14.85,1,11.94,0,0,1,4,2,9.97,1,4.77,0,0,2,8,2,5.08,1,4.16,3,19.5,0,0
2105,0,0,0,0,2,10.2,1,6.095,1,4.9,1,4.16,0,0,1,8.32,1,5.13,1,3.06,1,3.84,0,0
2106,2,10.4,2,9.58,2,9.69,0,0,0,0,1,4.96,0,0,1,5.2,2,18.68,1,4.77,2,3.849,2,8.32
2107,4,14.44,4,16.865,3,13.025,2,8.12,6,35.39,2,7.54,2,8.115,3,23.36,2,11.18,4,11.34,3,13,5,27.595
2108,0,0,1,5,1,3.15,1,1.56,0,0,0,0,0,0,0,0,1,7.8,0,0,0,0,0,0
2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,2,11.77,3,8.76,1,5.3,1,4.68,1,2.07,1,3.597,1,4.77,1,6.5,3,18.38,1,6.4,4,31.86,2,6.83
2111,2,6,2,20.08,2,10.615,1,4,1,9.18,2,5.205,4,19.11,2,15.4,4,14.22,2,10.02,3,10.025,2,14.14
2112,3,12.8,2,8.13,3,15.15,2,7.18,4,11.98,4,19.51,2,8.52,2,8.54,3,14.432,1,4.845,6,27.74,8,35.675
2113,4,18.965,2,12.5,4,43.28,2,13.19,2,35.88,5,25.17,2,5.18,2,6.19,1,5.46,1,7.8,4,114.294,6,53.805
2114,0,0,4,17.895,3,16.86,1,4.77,4,22,1,5.1,1,2.5,4,16.98,2,10.085,0,0,6,30.31,4,18.96
2115,1,7.5,0,0,1,6,1,7.56,1,96.72,3,10.87,1,4.94,5,22.56,1,7.28,1,4.16,0,0,0,0
2116,0,0,4,18,4,11.625,0,0,3,69.9,3,25.98,4,26.68,2,9.97,0,0,0,0,2,25.535,0,0
2117,5,21.14,4,19.88,2,4.04,1,4,5,27.46,5,21.445,1,3,6,26.8,3,13.18,2,4.56,2,7.72,1,3.27
2118,1,5,5,20.47,3,11.095,7,30.185,2,9.77,2,8.5,3,13.72,3,12.705,3,23.36,5,30.87,4,16.98,7,35.655
2119,0,0,3,13.39,2,9.165,1,7.8,3,18.32,1,5.2,0,0,1,2.04,2,11.36,3,15.54,1,5.2,2,10.22
2120,7,29.914,5,67.69,3,11.76,3,12.315,1,5.1,1,4.08,2,4.5,5,18.925,1,4.8,0,0,8,31.07,13,56.359
2121,2,13.5,5,20.575,1,9.36,3,26.635,8,31.02,0,0,2,8.22,1,3.84,2,33.97,1,3.16,4,14.64,8,33.57
2122,1,1.53,2,9.295,4,64.34,2,9.94,0,0,0,0,2,10.1,1,3.25,6,25.4,5,19.38,7,40.45,6,23.755
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,0,0,0,0,0,0,0,0,0,0,1,99.11,0,0,0,0,0,0,0,0,0,0,0,0
2125,1,5,4,19.83,4,16.605,2,8,1,84.24,3,16.36,1,6.36,5,20.2,2,8.32,2,9.94,5,32.9,3,25.39
2126,3,13.78,9,38.53,5,12.49,3,15.19,4,16.44,3,103.22,3,13.42,2,7.95,4,20.39,3,10.68,5,22.15,4,19.765
2127,0,0,1,3,1,2.5,0,0,0,0,0,0,1,20.8,1,99.9,1,4.05,0,0,1,12.21,0,0
2128,1,3,0,0,0,0,0,0,0,0,1,29.9,2,30.27,0,0,0,0,1,12.48,0,0,3,76.31
2130,1,5.2,0,0,0,0,2,9.52,0,0,0,0,0,0,0,0,0,0,2,7.036,1,15.36,4,31.77
2131,2,6.095,2,18.75,0,0,3,8.31,2,14.68,1,5.2,4,18.2,1,11.34,2,17.22,1,2.65,7,37.845,0,0
2132,0,0,2,5.955,1,4.75,2,9.885,1,5,1,4.845,2,6.25,3,11.46,3,6.56,1,4.9,3,14.558,0,0
2133,1,4,0,0,0,0,2,6.94,1,3.64,0,0,1,5.1,0,0,1,4,0,0,0,0,0,0
2134,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,0,0
2135,2,7.2,4,18.65,3,22.6,5,32.94,0,0,0,0,2,11.12,4,15.825,3,18.08,4,21.88,3,15.35,2,9.72
2136,0,0,0,0,1,2.08,1,3.64,2,14.19,2,10.635,2,14.985,1,5,2,13.5,1,11.96,2,9.16,0,0
2137,4,24.56,5,26.865,4,17.22,1,2.385,3,11.814,4,10.77,2,8.93,2,24.96,2,13.2,6,56.26,5,39.365,5,26.53
2138,0,0,1,2.5,0,0,1,29.9,3,107.92,1,7.95,1,5,0,0,0,0,1,2.25,2,7.22,3,10.78
2140,1,3.06,0,0,2,10.2,1,80.64,0,0,0,0,0,0,1,5,0,0,1,13,1,28.08,1,4.68
2141,4,17.54,3,69.5,2,9.69,4,14.28,7,31.73,6,23.79,4,17.29,2,8.74,1,5.27,4,17.3,4,15.15,7,39.61
2142,1,4.68,5,23.44,1,2.56,4,18.4,2,8.06,2,39.52,0,0,2,6.5,2,8,3,3.43,2,8.13,2,10.8
2143,1,5.2,3,12.38,1,5.61,2,13.12,1,3.06,2,6.095,3,16.64,1,10,5,38.4,1,5.22,4,25.18,3,11.69
2144,4,30.5,4,19.55,4,12.95,1,2.55,5,95.44,2,6,2,24.4,8,58.15,5,17.18,3,16.34,4,18.08,8,153.38
2145,9,32.36,11,58.24,7,124.65,11,62.985,16,74.965,12,45.57,6,23.71,10,36.275,13,67.232,21,84.85,17,81.06,19,81.385
