Postcode,Jan 2010 - Installations Quantity,Jan 2010 - SGU Rated Output In kW,Feb 2010 - Installations Quantity,Feb 2010 - SGU Rated Output In kW,Mar 2010 - Installations Quantity,Mar 2010 - SGU Rated Output In kW,Apr 2010 - Installations Quantity,Apr 2010 - SGU Rated Output In kW,May 2010 - Installations Quantity,May 2010 - SGU Rated Output In kW,Jun 2010 - Installations Quantity,Jun 2010 - SGU Rated Output In kW,Jul 2010 - Installations Quantity,Jul 2010 - SGU Rated Output In kW,Aug 2010 - Installations Quantity,Aug 2010 - SGU Rated Output In kW,Sep 2010 - Installations Quantity,Sep 2010 - SGU Rated Output In kW,Oct 2010 - Installations Quantity,Oct 2010 - SGU Rated Output In kW,Nov 2010 - Installations Quantity,Nov 2010 - SGU Rated Output In kW,Dec 2010 - Installations Quantity,Dec 2010 - SGU Rated Output In kW
886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,0,0,0,0,0,0,1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,0,0,0,1,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,0,0,0,0,0,0,1,9.62,1,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,0,0,0,0,0,0,0,0,1,2.04,0,0,1,2.1,0,0,0,0,0,0,0,0,0,0
1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.04,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,0,0,0,0,0,0,1,1.53,0,0,0,0,0,0,0,0,1,1.48,0,0,0,0,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1755,0,0,0,0,0,0,0,0,1,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,0,0,0,0,0,0,0,0,1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,0,0,0,0,0,0,0,0,1,9.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.04,0,0
1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.8,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,1,1.52,0,0,1,2.16,0,0,1,5.1,1,1.44,0,0,1,2.96
2008,0,0,0,0,1,1.85,1,1.5,2,2.55,1,1.08,1,1.58,1,2.22,1,1.54,2,2.835,3,6.28,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3,3.12,2,4.62,2,2.4,2,3.98,1,9.932,0,0,1,1.52,2,2.68,1,1.52,4,19.015,2,7.665,1,1.48
2011,0,0,0,0,0,0,1,3,0,0,0,0,1,2.48,0,0,0,0,1,1.61,0,0,0,0
2015,0,0,1,2.45,0,0,1,2.04,0,0,3,12.27,3,13.475,4,5.98,2,5.74,3,5.24,1,1.5,5,17.15
2016,1,1.02,0,0,0,0,0,0,1,1.08,2,7.2,1,1.02,0,0,7,19.81,3,8.19,1,1.52,4,6.2
2017,1,1.02,0,0,0,0,0,0,1,1.5,1,1.08,1,0.99,0,0,1,8.4,3,4.78,2,3.54,1,1.5
2018,2,2.07,1,1.4,3,6.6,5,10.52,1,2,2,7.1,7,12.19,4,14.2,8,14.62,4,7.84,10,32.87,5,9.36
2019,3,4.44,2,2.04,1,3.15,1,1.05,5,9.84,2,4.3,3,8.2,6,10.31,5,8.07,6,9.83,5,8.2,7,16.095
2020,0,0,0,0,2,3,0,0,1,2.3,1,1.9,3,4.94,5,8.36,2,3.54,6,16.45,3,5.54,4,7.504
2021,0,0,1,1.02,1,1.7,1,1.53,1,1.5,1,2.1,1,2,2,3.62,1,3.5,2,4.63,3,5.24,3,8.84
2022,0,0,1,1.5,1,1.53,1,4.32,1,1.58,13,17.39,2,3.6,6,14.47,0,0,4,7.03,3,7.6,4,8.08
2023,1,9.9,1,1.05,0,0,2,5.68,0,0,1,2,1,3.5,2,3,2,3.78,1,1.52,2,9.14,4,7.64
2024,2,3.2,2,3.72,0,0,6,11.13,4,6.62,3,5.04,25,41.6,3,9.02,4,7.93,5,12.65,5,18.045,3,4.595
2025,0,0,0,0,0,0,0,0,1,1.53,2,7.2,0,0,0,0,2,6,4,9.06,1,1.52,0,0
2026,1,2.04,3,4.26,4,9.96,1,1.44,4,15.64,7,16.108,7,16.91,9,25.55,9,28.34,5,11.889,7,17.58,5,8.775
2027,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,3,9.5,0,0,2,3.955,0,0,1,4.14
2028,0,0,1,7.25,0,0,0,0,2,3.15,1,1.225,0,0,2,3.6,1,1.52,1,1.08,2,4.52,0,0
2029,0,0,0,0,0,0,2,3.08,0,0,0,0,0,0,1,1.5,0,0,8,20.49,4,8.76,0,0
2030,3,4.05,1,3.69,1,1.02,3,3.99,5,19.19,3,9.36,7,25.91,1,1.93,3,8.01,1,2.16,1,4.14,4,15.76
2031,4,18.39,1,1.02,1,1.08,8,17.56,2,7.8,9,11.28,8,18.18,8,19.75,8,19.83,13,29.02,13,27.76,14,28.7
2032,0,0,1,1.02,4,7.57,1,6.3,2,2.03,2,3.93,5,9.21,6,13.53,6,10.73,6,12.82,12,24.98,4,8.82
2033,0,0,0,0,1,1.53,4,17.42,1,4.5,1,1.5,3,5.12,3,8.08,1,1.5,4,11.6,1,2.09,1,1.52
2034,2,2.9,2,11.15,5,10.15,4,9.22,2,4.14,4,8.75,4,9.85,4,13.816,6,10.63,9,17.67,8,18.07,10,32.66
2035,1,5.54,5,6.84,3,4.05,3,4.05,8,18.74,12,21.93,11,24.36,17,39.1,20,51.08,16,38.065,35,65.53,17,36.21
2036,5,7.87,4,6.11,6,8.665,7,14.29,8,15.45,11,20.37,12,24.24,9,20.87,13,24.285,15,45.58,23,52.625,16,42.56
2037,2,2.55,1,1.05,2,3.18,1,1.44,4,5.63,2,4.92,3,5.07,4,9.134,2,3.6,6,14.67,3,13.3,6,11.73
2038,0,0,1,1.05,0,0,2,3.57,4,5.75,2,2.98,8,14.544,4,5.94,2,5.46,5,11.41,10,20.44,8,13.255
2039,3,5.13,3,13.105,3,6.09,1,1.44,0,0,2,11.22,5,10.28,4,7.04,4,6.61,7,15.44,5,9.445,2,3.619
2040,1,2.04,1,1.5,6,9.78,5,9.18,3,4.1,9,15.48,9,14.585,12,25.83,13,25.754,11,21.769,14,37.37,13,23.24
2041,3,5.09,1,3.15,5,11.22,2,2.55,3,5,6,18.5,7,25.76,5,8.81,12,26.68,6,9.25,4,10.25,4,8.35
2042,1,2.04,1,1.02,3,3.82,3,3.82,4,6.55,2,3,4,14.98,6,9.01,14,35.97,10,17.58,6,9.04,10,16.65
2043,2,2.1,2,2.07,0,0,1,1.5,0,0,1,1.5,1,1.52,2,2.99,1,1.54,4,8.3,4,8.1,0,0
2044,1,1.52,1,1.98,2,2.7,4,6.06,3,5.45,6,15.16,4,6,7,14.6,6,39.305,8,12.57,6,10.39,3,4.805
2045,0,0,0,0,0,0,0,0,1,1.5,0,0,2,3.04,2,10.71,4,13.1,3,4.8,2,3.04,3,8.16
2046,5,6.15,1,1.53,4,10.39,3,4.68,9,25.43,14,36.47,14,25.47,8,26.94,12,24.045,13,30.155,16,37.5,8,24.47
2047,0,0,1,1.52,1,1.53,0,0,0,0,3,5.1,3,7.53,1,2,4,7.615,6,14.624,4,14.79,1,3.99
2048,0,0,0,0,1,1.02,2,3.6,5,7.1,3,6.04,1,1.52,4,12.44,3,5.02,3,7.56,2,5.62,4,5.584
2049,2,3.09,2,2.83,2,3.17,2,3,2,4.46,4,7.14,4,5.74,4,7.41,4,7.38,5,10.5,7,15.73,6,10.86
2050,1,2.04,0,0,0,0,0,0,0,0,3,25.26,1,1.48,3,5.03,1,1.8,2,2.71,4,6.04,0,0
2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,0,0,1,1.05,0,0,1,1.53,0,0,0,0,0,0,0,0,1,1.65,0,0,0,0,0,0
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,1,2.26,4,8.36,2,3.9,1,1.5,2,4.48,0,0,3,3.57,2,2.88,2,6.36,1,1.49,4,9.74,3,7.21
2061,0,0,0,0,1,2.1,0,0,0,0,0,0,1,1.98,0,0,0,0,1,1.92,0,0,0,0
2062,0,0,1,1.05,0,0,0,0,2,4.02,2,3.48,1,1.5,4,10.05,2,3,2,4.925,2,6.54,3,11.44
2063,1,1.36,1,1.16,2,4.77,2,4.92,8,14.68,3,7.46,3,4.05,3,7.06,4,18.04,6,9.635,7,14.01,5,7.42
2064,0,0,0,0,1,1.85,3,14,3,6.75,1,1.5,3,15.17,1,2.96,4,9.05,2,13.09,5,15.95,2,3.47
2065,1,1.02,7,15.34,3,4.11,5,8.19,4,6.3,10,16.72,4,13.924,11,31.83,8,14.88,17,47.098,10,16.74,12,39.83
2066,4,16.795,1,1.58,11,22.275,11,24.09,12,23.26,18,36.91,16,35.07,21,44.45,23,53.808,18,40.844,20,44.055,21,46.09
2067,3,3.95,2,2.16,11,16.58,4,7.82,8,17.48,10,21.41,11,20.11,10,18.22,9,20.52,11,23.79,20,41.77,11,24.906
2068,2,2.52,6,12.62,5,8.99,8,15.95,6,12.71,16,32.07,10,22.12,6,14.98,13,28.19,9,20.8,12,33.44,10,19.914
2069,1,1.5,2,5.25,6,9.04,8,12.73,6,11.35,7,17.74,11,22.284,14,34.06,10,20.005,11,23.735,9,25.935,13,38.775
2070,3,4.92,0,0,3,5.09,10,18.16,8,17.825,11,17.53,6,11.3,7,14.96,7,16.35,10,18.66,10,23.22,11,21.444
2071,0,0,6,10.59,6,12.8,5,7.725,1,1.52,7,10.64,7,14.5,8,18.86,14,30.53,13,30.555,11,26.45,5,12.78
2072,1,1.02,1,0.53,1,1.53,3,6.78,4,12.03,3,11.22,2,3.8,5,13.14,3,5.92,1,3.04,4,7.53,5,13.676
2073,2,2.55,1,1.7,5,7.62,7,15.14,5,7.61,18,39.6,7,15.02,12,27.16,16,40.374,10,21.114,11,28.71,10,18.63
2074,4,6.19,9,14.88,8,14.37,8,21.59,11,17.73,30,55.58,28,62.39,10,18.764,15,36.32,22,56.58,28,59.399,17,33.975
2075,3,6.58,8,16.59,3,4.2,6,11.199,7,13.41,23,42.12,21,38.245,10,27.7,14,29.74,12,20.25,16,29.695,15,46.69
2076,6,11.36,3,7.695,3,5.46,8,15.28,13,23.91,14,34.05,30,46.8,24,40.588,17,30.085,13,30.023,20,38.79,13,25.036
2077,7,11.89,4,5.3,7,10.64,3,10.56,15,27.84,21,53.87,56,75.61,15,29.65,25,47.75,25,42.04,27,47.925,12,19.31
2079,3,3.91,1,1.94,4,7.7,3,4.1,3,7.2,5,7.39,5,10.44,6,10.3,8,20.688,13,21.23,20,37.185,6,11.9
2080,1,1.02,0,0,0,0,0,0,1,1.52,2,7.56,2,3.56,4,10.14,5,8.32,3,5.96,9,16.16,2,3.08
2081,2,2.55,5,12.63,0,0,6,10.65,6,12.84,14,29.95,22,39.76,14,23.68,13,28.03,11,27.115,11,22.69,7,17.79
2082,1,1.58,2,3.62,2,5.82,5,13.59,3,4.58,23,38.05,8,14.08,8,14.18,4,6.1,11,22,10,18.56,4,7.635
2083,0,0,2,4.545,2,5.37,1,3,1,1.5,0,0,4,7.54,0,0,4,8.37,5,10.825,5,12.16,2,7.26
2084,2,2.04,2,2.55,1,1.5,2,8.3,4,23.57,10,20.62,3,6.56,3,5.45,5,11.22,9,27.655,6,20.24,4,17.79
2085,0,0,2,3.02,6,9.94,17,27.37,15,32.14,11,23.91,34,47,19,42.03,9,16.8,16,32.94,30,65.78,11,23.884
2086,1,1.5,2,2.72,8,14.345,12,20.82,22,46.32,16,38.87,16,30.39,17,31.32,19,51.83,23,42.71,23,48.27,10,17.09
2087,1,2.1,2,3.46,5,9.05,27,45.39,14,28.07,24,62.67,18,32.47,13,28.7,15,36.63,20,49.61,25,45.205,8,23.82
2088,1,1.02,1,1.5,6,14.58,0,0,4,14.52,7,12.62,9,17.47,5,10.93,9,29.44,11,24.025,7,16.47,12,23.72
2089,0,0,0,0,2,3.95,0,0,2,2.58,0,0,0,0,0,0,0,0,0,0,1,2.73,1,1.91
2090,0,0,0,0,1,1.02,0,0,3,4.07,4,6.76,3,11.23,5,11.36,4,8.34,1,3,1,6.12,5,9.74
2092,0,0,0,0,1,2.1,3,4.58,5,10.24,9,14.71,0,0,8,15.41,12,23.04,6,9.86,8,18.57,11,29.064
2093,0,0,6,7.94,17,26.19,12,25.02,17,30.93,15,23.086,20,39.641,12,33.11,10,24.52,20,50.685,23,61.985,12,22.04
2094,1,1.02,1,1.7,3,4.39,3,4.56,2,4.98,4,6.93,0,0,2,3.02,3,6.97,3,4.52,3,4.67,5,11.24
2095,1,1.02,2,7.36,0,0,2,3.09,1,1.58,3,7.93,3,6.21,8,14.07,2,46.33,6,19.29,1,3.57,1,1.52
2096,3,4.12,2,4.62,3,7.11,2,2.94,7,13.6,11,17.23,8,16.94,9,17.19,7,18.29,7,19.745,13,30.57,6,15.345
2097,2,2.07,2,3.24,4,5.95,5,6.57,23,39.49,17,31.085,15,28.24,21,39.93,19,33.879,21,46.23,15,27.47,16,34.864
2099,7,14.02,4,8.61,13,22.44,18,43.46,36,70.18,53,83.83,42,70.32,25,46.2,23,46.43,27,72.455,32,69.24,20,39.77
2100,5,5.69,6,9.21,6,14.27,19,46.47,18,29.37,21,35.31,12,28.2,15,42.39,27,67.145,25,59.684,30,62.88,29,73.285
2101,4,4.65,4,9.01,7,11.52,5,7.15,20,32.58,24,46.605,25,52.78,20,43.58,18,45.98,18,35.975,21,47.08,12,29.73
2102,2,2.38,2,2.98,5,8.61,3,4.44,13,24.96,11,23.51,4,8.98,4,13.3,9,16.635,7,10.924,8,18.47,5,9.33
2103,2,3,5,7.06,4,5.764,4,14.46,7,10.09,13,31.94,10,19.64,5,18.91,13,40.86,11,35.43,18,39.4,7,15.87
2104,3,4.22,0,0,1,1.5,1,1.52,4,8.5,5,14.12,3,8.64,4,18.24,3,6.68,5,15.17,2,7.16,1,7.6
2105,0,0,2,3.38,1,4.2,0,0,1,2.1,2,3.6,1,1.62,2,5.67,0,0,3,7.55,1,2.22,0,0
2106,1,1.02,5,5.58,5,11.12,4,6.59,1,1.52,12,30.3,2,4.48,5,11.06,8,15.31,4,11.86,7,13.73,3,4.85
2107,7,8.04,5,8.69,3,3.82,5,13.73,9,17.21,13,26.37,17,35.83,9,31.79,6,12.16,17,42.16,20,58.3,10,25.24
2108,1,1.53,2,2.04,2,4.5,2,2.175,1,2.4,3,11.52,3,4.72,3,12.44,1,7.98,1,3.52,1,3.04,4,9.015
2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,2,6.44,0,0,2,6.54,1,1.5,2,3.53,3,7.26,7,23.67,7,13.694,2,4.42,3,8.64,5,11.94,7,17.79
2111,4,5.69,1,3.78,0,0,7,13.77,4,7.72,8,12.54,8,18.18,5,7.615,9,30.79,9,17.28,8,16.62,10,26.93
2112,2,3.57,2,2.1,14,31.52,13,26.36,7,12.62,18,32.73,12,21.264,26,54.944,16,34.535,29,65.22,37,75.955,21,41.13
2113,5,7.91,3,5.27,2,4.56,11,17.635,9,17.74,13,225.94,7,16.575,16,30.31,13,28.59,10,17.825,16,31.74,17,28.125
2114,1,1.02,3,3.42,7,9.22,7,14.1,4,6.15,11,18.08,8,14.6,9,19.51,11,23.18,15,25.335,29,48.82,18,38.035
2115,2,3.875,2,5.1,3,8.66,2,4.33,5,7.86,4,7.94,8,18.09,5,13.865,4,6.684,11,16.68,11,25.77,9,14.22
2116,2,3.49,1,1.02,7,12.36,4,10.21,4,15.3,3,8.81,7,21.73,1,1.5,3,5.34,5,11.65,10,26.17,6,18.687
2117,6,7.58,2,2.55,10,13.09,4,5.09,12,20.81,11,27.95,13,26.03,13,26.825,17,37.83,13,24.69,19,39.43,11,20.294
2118,1,1.49,8,16.795,15,21.87,15,24.18,18,27.425,29,56.605,24,47.08,21,47.81,36,68.323,57,107.49,45,77.695,23,45.145
2119,3,5.32,0,0,6,8.91,4,6.11,8,13.45,7,14.28,9,18.3,15,37.41,10,18.3,14,26.765,14,27.18,15,32.184
2120,1,1.02,10,17.645,7,12.11,11,20.67,13,27,17,30.2,14,27.266,13,30.075,15,30.01,17,40.96,24,50.43,11,28.224
2121,4,5.21,5,11.755,4,5.12,10,16.18,10,15.975,24,36.98,17,31.63,16,31.485,26,51.92,44,95.855,36,69.72,26,47.664
2122,5,6.62,2,2.595,9,12.27,8,13.81,11,20.68,19,33.4,16,30.344,19,38.065,30,60.855,30,55.275,31,63.51,27,51.512
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.42,0,0,0,0
2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0
2125,4,6.57,2,3.12,6,10.7,7,13.83,13,34.69,55,73.04,27,58.18,33,67.284,24,52.03,36,83.78,40,78.84,33,73.52
2126,2,2.38,2,5.08,9,18.29,13,22.1,62,68.17,14,29.175,20,38.96,26,46.624,28,47.619,36,78.91,57,101.245,31,64.598
2127,0,0,0,0,0,0,0,0,0,0,0,0,1,2.25,1,1.5,2,3.6,0,0,0,0,1,1.52
2128,0,0,0,0,0,0,0,0,1,9.72,0,0,1,1.52,0,0,1,1.48,3,4.52,2,2.96,0,0
2130,1,1.05,0,0,0,0,0,0,5,8.73,3,4.46,4,10.2,2,4.01,3,14.22,0,0,6,10.05,3,4.35
2131,4,5.7,1,3.06,1,1.5,2,3.24,3,5.4,9,16.52,2,2.94,6,14.035,8,14.915,7,12.68,7,17.32,12,17.725
2132,3,14.465,0,0,1,1.47,6,9.67,3,4.5,17,20.87,6,9.724,8,14.22,4,6.5,3,5.26,12,24.94,4,8.2
2133,1,1.08,0,0,1,1.52,1,1.58,5,11.49,1,0.53,4,7.54,7,12.825,9,16.965,8,15.4,8,16.52,6,13.59
2134,1,1.02,1,1.53,0,0,3,15.94,3,6.08,9,27.428,4,6.68,4,8.24,3,6.07,7,15.46,13,39.47,5,15.8
2135,3,6.52,2,3.05,2,21.99,3,19.38,6,9.29,4,5.96,7,12.31,4,8.29,4,8.015,12,22.165,19,51.845,9,16.79
2136,0,0,1,2.04,2,3.2,1,1.5,1,1.08,1,1.9,4,7,2,5.32,6,15.075,4,6.74,4,7.66,2,5.47
2137,3,4.13,2,4.41,7,15.41,7,12.63,14,37.57,9,21.37,7,15.42,11,21.51,8,14.82,14,42.85,19,42.89,9,17.86
2138,4,7.14,1,1.53,3,3.52,2,3.08,3,7.04,2,3.02,3,9.18,4,9.16,8,16.15,2,3.03,8,18.7,7,14.26
2140,0,0,0,0,0,0,3,4.03,2,3.9,2,3.66,1,1.8,2,3.504,5,11.1,1,1.5,4,6.88,3,4.48
2141,4,4.58,3,4.69,7,15.75,6,9.43,13,22.02,11,20.63,13,22.27,15,24.41,23,43.17,18,37.04,42,83.335,7,11.69
2142,0,0,5,14.96,1,2.38,3,4,16,18.16,12,26.48,6,11.1,9,18.53,8,13.43,14,27.525,16,30.36,9,21.14
