Postcode,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW
2793,3,12.17,1,5.5,0,0,2,9.92,2,9.35,0,0,4,19.7,3,19.72,2,13.2,2,21,3,14.25,1,6.6
2794,7,47.1,12,77.755,12,106.735,11,73.65,13,83.72,19,114.875,16,104.65,11,91.825,9,77.91,15,136.65,7,48.255,47,297.79
2795,31,308.35,38,292.445,60,484.455,36,246.865,32,221.645,45,378.93,44,598.69,62,442.32,42,311.03,50,418.46,100,770.975,102,839.525
2797,0,0,3,13.5,1,9.975,1,9.12,1,13.23,0,0,0,0,2,12.82,0,0,0,0,0,0,1,6.4
2798,2,6.225,5,34.1,0,0,2,14.365,5,39.68,5,30.135,7,45.97,5,30.86,3,17.31,3,25.785,4,23.145,4,33.315
2799,1,2.75,4,26.56,5,64.85,5,31.715,3,37.75,3,22.08,5,32.19,5,25.8,6,47.36,4,29.065,5,59.455,3,16.925
2800,22,217.49,44,363.665,86,622.38,43,462.04,71,540.82,51,376.135,41,399,67,462.14,66,649.955,95,626.19,156,872.37,99,747.87
2803,0,0,1,9.9,1,4.8,1,2.64,2,19.44,0,0,0,0,2,13.2,1,6.84,0,0,0,0,0,0
2804,0,0,4,33.61,4,21.515,2,22.2,2,10.335,1,6.6,4,31.53,7,37.02,6,46.79,6,34.12,4,25.965,5,45.98
2805,0,0,1,6.6,1,20.8,0,0,0,0,0,0,0,0,1,6.6,1,2.88,0,0,1,6.6,1,5.5
2806,1,8.55,1,4.96,3,41.88,0,0,2,110.75,3,24.3,1,5.4,0,0,1,6.325,0,0,1,6.615,1,3.025
2807,0,0,1,6.6,1,5.1,0,0,0,0,2,10.34,2,11.825,0,0,3,22.77,0,0,1,3.3,0,0
2808,1,6.3,0,0,2,13.2,0,0,2,12.555,0,0,2,12.9,0,0,1,2.2,1,6,0,0,1,6.6
2809,1,1.32,0,0,0,0,0,0,0,0,0,0,1,4.96,1,6.6,1,6.5,0,0,0,0,0,0
2810,5,35.07,2,13.2,3,15.405,2,104.5,0,0,2,10.5,6,36.04,3,16.18,2,17.6,14,90.495,12,98.135,14,99.795
2817,0,0,1,6.6,0,0,0,0,1,3.025,0,0,0,0,0,0,1,6.51,0,0,0,0,1,6.6
2818,0,0,2,12.055,2,11.26,2,21.2,3,15.225,1,6.6,1,6.6,1,6.3,2,13.23,3,11.1,2,13.17,2,18.42
2820,0,0,6,71.905,11,71.13,1,6.3,4,39.6,11,59.945,11,83.88,4,27.775,86,275.355,6,30.29,35,134.635,27,140.825
2821,3,74.64,4,16.82,9,91.89,7,48.425,6,44.19,1,5.1,10,55.515,11,57.57,5,41.06,6,70.43,16,106.905,9,87.48
2822,0,0,0,0,1,6.6,0,0,1,16.25,0,0,1,10.26,2,13.02,1,16.74,0,0,1,13.23,1,6.5
2823,2,17.6,1,5.4,0,0,0,0,1,6.6,1,3.78,1,13.2,1,3.72,0,0,1,6.05,2,15.4,4,43.34
2824,0,0,2,15.35,9,76.535,0,0,2,15.95,3,17.04,6,42.365,4,23.82,3,27.72,0,0,1,8.58,8,65.885
2825,1,5.225,3,21.6,3,21.89,3,17.22,1,6,5,32.12,7,57.945,1,5.4,2,6.6,2,6.6,1,4.02,5,35.52
2826,0,0,0,0,0,0,0,0,0,0,1,6.44,0,0,1,6.51,0,0,0,0,0,0,1,3.15
2827,0,0,2,45.65,6,27.76,2,9.6,3,19.56,0,0,6,89.82,10,51.04,29,99.015,17,76.31,7,38.775,7,49.485
2828,0,0,0,0,1,10.2,1,7.8,0,0,0,0,0,0,2,6.9,0,0,0,0,1,13.23,1,6.615
2829,1,6.6,3,63.04,0,0,2,87,5,26.175,2,38.02,5,54.54,3,17.05,19,83.95,7,35.94,9,48.735,6,29.095
2830,27,283.78,55,322.955,56,395.825,52,349.03,198,1022.43,276,847.895,195,999.02,240,1223.775,118,530.005,110,775.26,115,937.17,91,723.075
2831,0,0,2,7.18,2,23.43,0,0,2,10.62,4,26.565,3,31.865,6,37.835,2,16.71,3,25.8,10,72.655,8,55.46
2832,4,24.54,1,6,1,13.8,1,3,6,55.915,1,6,0,0,0,0,0,0,0,0,3,30.66,3,18.9
2833,1,3.24,0,0,0,0,0,0,0,0,2,8.25,0,0,0,0,0,0,0,0,1,3.3,0,0
2834,0,0,0,0,0,0,4,20.04,0,0,7,53.97,4,31.975,0,0,6,24.42,0,0,1,3.42,2,13.02
2835,3,15.3,4,20.01,5,75.29,12,71.55,2,15.6,9,56.05,10,152.14,6,48.52,4,24.6,11,64.625,1,10.71,5,79.5
2836,0,0,3,18.3,0,0,1,5.5,2,27.5,0,0,0,0,1,74.97,0,0,3,26.83,0,0,0,0
2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,0,0,1,6,2,11,0,0,0,0,0,0,3,16.5,1,6.6,0,0,0,0,0,0,1,34.8
2840,3,22.45,4,35.37,1,5.7,4,42,1,11,1,4.8,9,66.12,8,85.68,9,64.81,3,13.83,2,14.64,0,0
2842,1,11,1,5.5,1,6.6,2,7.95,0,0,1,6.615,1,3,3,32.62,2,8.55,1,5.225,3,14.865,1,12.6
2843,1,10.8,0,0,5,126.05,2,13.2,0,0,2,17.6,2,17.21,1,6,2,9.645,2,16.8,0,0,2,13.215
2844,1,4.95,3,24.57,2,12.6,0,0,1,13.2,3,24.2,8,53.165,1,39.68,1,5.7,12,101.18,5,44.895,4,25.355
2845,2,13.2,0,0,8,48.675,1,10.8,3,41.51,0,0,3,18.92,2,13.2,1,6.6,6,37.84,5,20.01,3,19.53
2846,0,0,1,6.405,0,0,0,0,1,6.2,0,0,1,3.05,0,0,0,0,1,4.88,0,0,0,0
2847,0,0,0,0,3,26.4,0,0,2,13.435,3,15.85,5,30.15,2,11.45,5,33.345,7,40.41,6,99.48,5,33
2848,0,0,0,0,1,3.3,4,45.035,1,3.96,1,6.6,1,5.4,2,12.6,2,15.45,2,13.11,7,34.97,1,6
2849,0,0,3,19.82,2,12.1,1,6.6,1,6.82,3,17.01,4,25.65,5,39.915,4,14.395,7,44.76,6,38.955,5,35.84
2850,24,166.635,53,431.435,30,171.58,12,92.33,33,259.7,24,205.055,28,189.045,24,155.75,26,178.95,27,235.575,51,429.88,37,281.69
2852,4,24.205,5,146.77,5,27.42,4,18.42,2,11.78,1,6.6,3,21.88,7,79.075,1,5.58,3,22.15,10,81.75,5,38.58
2864,1,50.37,0,0,0,0,1,6.555,0,0,0,0,0,0,0,0,2,10.83,0,0,0,0,0,0
2865,1,3.3,0,0,1,4.8,1,6,3,23.865,4,33.69,0,0,1,5.04,0,0,1,3.84,1,6.615,1,6.6
2866,0,0,1,6.1,5,49.73,0,0,2,12.56,5,39.9,8,49.14,2,11.985,2,12.25,5,36.025,8,46.875,6,75.88
2867,2,18.24,1,5.2,3,9,0,0,1,6.615,0,0,2,13.315,3,16.8,1,6.6,1,6.6,2,15.84,0,0
2868,0,0,0,0,1,6.1,0,0,0,0,1,6.6,2,26.775,6,29.41,1,4.4,0,0,2,12.87,2,7.245
2869,1,41.856,2,13.2,4,16.75,2,9.6,2,11,2,12.3,2,13.2,3,24.3,4,57.2,1,6,2,9.75,0,0
2870,8,58.35,9,59.55,10,65.895,20,136.155,21,164.43,4,42.2,30,219.41,18,110.73,15,94.485,10,77.26,18,119.84,28,171.105
2871,3,12.595,4,25.925,6,42.745,13,90.86,13,150.215,17,143.59,12,83.35,8,91.29,12,100.415,14,84.935,15,147.465,19,111.005
2873,0,0,1,6.05,0,0,4,19.5,3,10.26,3,29.3,1,13.2,1,18,3,11.34,0,0,1,4.2,0,0
2874,0,0,0,0,0,0,2,10.45,1,6.05,0,0,0,0,0,0,0,0,1,6.27,1,6.6,0,0
2875,0,0,0,0,0,0,3,23.51,1,6.6,2,11.4,1,12,1,6.48,3,12.87,1,3.15,2,16.83,2,15.84
2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.26,0,0,1,6.6,1,6.6
2877,1,99.84,7,44.615,9,84.785,0,0,4,25.875,5,25,14,67.935,6,27.395,1,4.675,6,32.175,2,13.2,4,25
2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,2,22.36,1,3.42,0,0,12,88.655,2,36.06,1,10.45,0,0,1,6.05,2,9.875,3,23.89,2,33.33,0,0
2880,13,48.26,47,303.2,45,315.28,66,501.435,51,416.075,53,373.99,19,133.895,35,335.215,53,387.35,36,243.515,65,507.21,36,390.43
2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,0,0,2,10.3,2,9.84,1,5.225,1,6.6,2,9.75,2,11.4,2,130.8,1,7.875,1,6.615,0,0,1,6.6
2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,15,99.5,11,65.81,10,86.29,15,99.505,15,101.215,19,140.98,12,78.025,17,151.54,17,115.39,15,116.34,21,124.69,21,180.125
2903,5,32.125,8,54.715,9,57.345,4,27.805,5,28.53,4,29.69,9,64.455,7,42.495,11,71.295,12,78.71,17,118.35,5,51.77
2904,8,72.995,8,52.94,4,29.24,10,66.35,8,58.085,3,18.9,11,81.49,9,58.415,13,79.485,16,106.595,14,110.055,13,104.37
2905,14,88.885,20,120.875,20,128.87,28,172.175,20,128.715,16,200.315,28,183.675,23,160.045,26,169.155,36,229.8,51,336.445,37,271.195
2906,9,53.19,15,90.35,14,89.025,9,53.805,8,72.965,12,62.8,26,182.605,18,132.815,19,117.88,26,157.98,24,145.86,26,194.135
2911,7,167.355,7,97.3,1,4.5,3,21.85,2,13.22,1,10.71,10,63.035,8,93.15,8,47.49,6,94.58,3,19.815,9,99.93
2912,3,27.21,4,20.895,4,26.08,2,12.46,2,9.545,3,18.015,2,27.435,2,12.12,5,27.715,1,15.12,1,6.27,5,68.47
2913,19,136.96,20,117.495,33,293.44,24,154.875,24,121.875,15,107.495,25,168.69,22,156.065,24,166.89,28,283.73,40,282.45,37,342.305
2914,19,123.38,30,213.445,24,142.19,28,199.35,20,158.06,25,165.11,32,300.35,25,182.02,26,191.035,31,238.305,26,188.81,46,338.095
3000,1,35.34,0,0,0,0,0,0,0,0,0,0,3,60.9,0,0,0,0,0,0,0,0,1,5.225
3002,1,22.2,0,0,1,6.38,0,0,0,0,0,0,1,10,1,5.865,1,12,2,11.36,1,5.4,1,5.61
3003,1,6.325,0,0,1,3.7,1,6.27,2,10.89,0,0,1,3.72,1,4.95,0,0,0,0,1,5.31,1,6
3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,0,0,1,64.38,0,0,1,56.16,0,0,0,0,0,0,0,0,0,0,1,44.85,0,0,1,34
3008,0,0,0,0,0,0,1,90.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,107.115
3011,4,17.11,9,57.005,11,58.39,10,39.48,4,15.68,12,89.85,4,16.61,4,48.85,6,67.53,13,130.395,11,56.73,6,187.25
3012,12,62.43,22,183.17,24,141.51,17,99.466,6,33.705,8,83.64,8,72.245,11,65.185,8,40.365,17,150.01,12,155.99,14,77.64
3013,5,130.395,13,68.31,19,96.66,14,72.395,6,34.195,2,3.05,7,64.895,2,11.64,7,30.5,4,26.325,3,16.765,7,49.215
3015,13,60.92,9,45.19,11,46.29,13,78.27,10,54.58,3,15.31,2,11.865,7,47.53,5,26.705,8,42.48,12,160.455,8,37.65
3016,5,26.03,21,90.68,16,74.52,13,93.42,8,33.015,10,21.52,6,50.095,7,45.85,9,150.68,13,85.19,11,107.825,6,47.9
3018,9,42.515,3,13.66,10,74.345,5,40.37,10,64.385,7,40.975,4,30.345,12,68.03,13,70.18,6,34.82,8,224.71,6,36.545
3019,4,23.31,6,34.8,7,129.935,13,48.525,4,19.745,4,20.74,3,33.09,3,64.08,3,16.395,1,6.6,2,18.825,3,16.5
3020,32,278.66,41,311.18,25,213.63,28,232.53,24,137.286,9,60.725,12,157.865,8,70.475,17,207.305,19,164.28,18,168.11,27,301.92
3021,35,192,44,249.675,34,279.25,31,170.705,22,124.97,10,58.95,11,60.44,11,65.42,23,234.335,31,241.555,38,229.97,42,270.885
3022,1,2.2,1,6.51,0,0,1,5.1,1,6.6,3,24,1,9.92,0,0,0,0,2,9.69,1,83.22,2,12.27
3023,40,242.04,59,377.055,50,422.975,51,386.225,29,171.385,28,308.22,23,177.935,33,375.12,31,200.705,62,386.14,67,433.125,66,410.075
3024,32,183.315,48,268.455,47,284.07,37,232.531,25,152.86,12,73.74,21,120.875,44,281.865,59,375.39,89,623.815,87,556.225,79,516.335
3025,2,4.295,3,100.335,9,189.96,6,31.23,5,110.97,5,61.365,4,67.22,5,52.02,3,15.52,6,53.25,5,122.505,7,143.15
3026,11,67.41,8,49.81,11,281.11,4,25.705,8,83.825,7,200.685,7,175.23,6,50.025,12,189.12,10,144.27,12,427.955,13,125.33
3027,13,81.965,17,105.74,11,72.37,14,86.44,6,33.01,7,38.19,3,19.815,6,39.075,9,57.28,16,103.17,14,121.22,16,104.06
3028,23,132.275,22,117.44,22,126.235,14,108.89,11,68.82,5,48.025,10,84.995,11,64.165,13,156.75,21,220.36,17,98.58,16,177.29
3029,157,958.005,210,1320.08,218,1578.135,171,1070.562,106,777.085,53,577.82,67,637.855,148,1103.055,196,1528.425,313,2130.905,372,2476.9,299,2217.645
3030,109,653.105,147,852.52,120,832.14,119,761.8,81,526.6,58,563.72,57,485.38,81,503.885,126,783.59,161,1252.61,202,1474.645,195,1436.445
3031,5,22.405,9,54.53,8,37.41,8,48,3,40.69,4,22.54,5,24.83,2,7.21,2,8.31,8,64.315,7,43.13,5,51.25
3032,10,52.665,19,118.865,16,86.955,10,47.752,11,54.065,6,37.4,14,87.19,9,146.61,11,73.29,6,32.885,12,75.715,10,64.32
3033,14,81.885,2,10.76,10,73.945,5,30.364,6,38.4,3,18.9,4,24.78,4,30.87,3,22.125,7,48.445,4,22.35,8,57.685
3034,4,32.68,4,37.99,11,71.34,3,17.61,5,30.315,3,19.35,4,26.635,1,6.615,3,17.28,6,41.185,9,46.845,4,22.775
3036,2,13.8,2,8.25,5,27.845,2,10.37,3,38,2,7.5,3,20.535,4,24.225,3,17.3,4,23.94,3,18.44,5,38.73
3037,39,217.66,54,531.865,54,327.44,31,188.455,19,119.6,7,48.26,14,82.98,20,141.24,24,147.11,36,211.63,45,275.5,46,295.27
3038,20,123.5,24,143.66,27,159.565,22,137.76,14,79.505,6,41.91,4,22.455,12,73.59,14,85.62,25,149.11,22,134.5,18,222.885
3039,6,69.81,2,11.99,6,122.345,6,31.6,4,17.855,5,43.045,1,6.3,1,7.8,1,6.6,6,35.62,5,23.9,2,10.35
3040,8,47.75,13,75.16,20,113.73,13,90.38,8,54.255,4,27.99,8,130.725,4,26.03,5,41.365,8,60.15,6,45.22,4,29.32
3041,6,41.67,8,41.185,7,49.465,7,54.2,3,16.5,1,8.195,5,120.785,10,200.46,4,31.885,7,41.585,9,60.91,6,61.65
3042,8,40.325,6,36.025,13,124.435,0,0,5,120.09,5,51.8,0,0,7,118.865,6,54.76,7,39.305,10,173.5,7,43.11
3043,6,30.325,15,112.705,14,155.695,8,45.95,6,67.085,5,58.585,8,99.555,4,87.015,4,74.31,12,118.25,9,118.51,11,112.605
3044,5,31.62,11,69.195,12,64.035,9,45.67,11,69.755,5,32.9,6,32.52,15,82.665,6,28.435,11,112.905,15,96.575,8,43.735
3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,8,37.53,14,80.005,21,115.44,18,97.17,16,71.26,5,26.405,7,43.255,6,34.125,12,78.85,17,94.455,14,82.3,18,191.1
3047,14,110.74,11,82.93,13,79.04,11,68.88,11,118.82,7,126.54,4,17.21,3,102.21,11,62.93,15,211.48,18,100.465,10,62.43
3048,7,40.125,13,100.48,12,156.795,5,36.275,7,40.25,4,24.255,1,6.615,4,21.87,10,162.815,9,93.465,16,89.735,14,90.005
3049,5,28.6,11,55.795,9,53.245,12,73.333,7,46.1,2,13.11,3,16.65,3,15,6,41.565,6,36.015,3,27.075,7,40.97
3051,3,11.335,6,120.27,3,29.25,1,4.5,0,0,2,5.89,1,6.38,1,5.58,3,12.495,0,0,4,15.92,4,59.535
3052,1,3.025,0,0,3,14.935,0,0,0,0,0,0,1,7.5,2,24.78,3,18.05,0,0,5,47.28,1,98.8
3053,1,2.88,1,6.16,1,5.27,2,32.17,2,5.89,0,0,2,19.8,3,54.02,3,51.98,0,0,1,6.24,1,3.6
3054,4,15.57,7,29,2,7.9,3,12.47,4,19.01,0,0,3,18.445,3,17.76,3,10.62,7,25.675,2,7.52,4,23.52
3055,4,21.94,4,45.55,8,43.019,4,17.19,6,28.345,4,31.07,3,17.215,1,3.79,2,8.505,6,31.925,4,24.63,6,82.595
3056,9,41.96,7,129.8,10,43.99,10,55.885,10,38.17,8,61.05,8,46.75,32,69.24,9,70.605,12,76.885,8,91.035,9,39.875
3057,2,9.55,7,33.385,4,29.15,4,19.215,4,18.61,0,0,1,5.18,2,16.74,1,4.2,6,31.35,6,55.065,2,7.235
3058,20,131.16,15,87.225,24,156.125,23,141.34,17,231.025,13,84.865,9,75.22,16,103.655,14,90.675,17,84.385,17,115.775,23,174.195
3059,17,98.7,21,132.24,23,153.995,16,96.95,11,62.65,10,78.89,5,28.065,9,59.49,11,72.98,18,108.82,15,88.805,20,158.245
3060,8,41.38,6,35.18,5,26.8,5,25.65,6,22.37,7,53.315,0,0,4,21.855,7,41.49,2,10.94,6,131.01,12,75.02
3061,3,23.31,7,42.18,7,141.24,5,41.05,4,92.44,5,66.695,9,186.65,9,289.475,3,143.63,9,126.42,7,234.96,13,242.45
3062,1,90.06,0,0,1,50.32,0,0,2,42.35,2,42.125,1,63.36,1,20.1,0,0,1,6.615,1,98.67,2,198.94
3063,1,6.21,1,10.83,0,0,0,0,0,0,0,0,1,9.92,1,6.6,1,11.88,0,0,1,9.9,2,15.28
3064,112,707.43,136,869.39,143,876.45,83,515.345,51,319.61,45,257.46,57,396.47,125,882.725,143,961,201,1330.875,221,1468.44,202,1359.39
3065,3,16.315,1,4.56,3,9.63,5,26.61,4,17.55,8,12.04,0,0,2,15.32,3,17.01,2,8.9,4,49.51,4,48.02
3066,2,18.64,5,33.405,2,6.78,2,10.035,2,42.905,3,59.96,2,9.675,3,18.27,1,34.83,0,0,3,16.64,0,0
3067,0,0,2,40.51,4,12.52,4,34.7,4,83.99,1,29.76,2,50.8,2,6.63,2,11.762,1,3.2,3,15.94,6,44.85
3068,8,35.715,8,34.045,12,69.58,9,58.89,12,53.916,4,19.02,4,18.86,8,35.715,7,26.795,10,50.01,10,50.26,8,104.77
3070,12,59.53,9,37.855,17,121.181,18,84.885,29,177.605,22,226.675,48,282.02,31,183.005,11,74.175,9,40.205,9,53.045,17,185.522
3071,10,48.915,7,38.87,10,47.825,7,39.995,15,115.595,24,224.34,28,149.22,11,105.795,6,130.37,5,31.24,6,31.805,8,125.12
3072,7,42.56,16,99.563,18,121.285,25,170.955,39,298.25,30,169.866,34,156.42,25,232.175,12,167.605,6,32.05,18,207.375,23,191.67
3073,20,143.63,22,212.62,28,151.665,27,221.385,51,362.15,48,249.125,43,258.885,26,182.61,17,105.79,13,77.38,23,161.27,18,121.12
3074,16,205.005,20,251.48,16,146.025,8,39.99,9,175.18,7,88.44,6,65.58,10,161.05,21,296.495,15,110.78,20,342.845,11,81.215
3075,18,120.155,11,72.89,10,51.035,13,77.65,27,122.79,3,19.02,7,35.635,10,64.045,14,111.96,9,50.89,11,68.145,12,79.935
3076,26,140.68,19,109.11,32,187.515,24,224.985,19,252.255,5,30.2,10,60.64,23,137.255,26,196.37,35,353,29,206.935,26,346.69
3078,8,94.445,11,57.13,11,66.365,14,87.415,20,96.64,6,27.125,11,67.635,11,73.165,14,65.85,9,90.08,10,35.89,13,87.44
3079,7,217.61,12,80.915,8,48.605,5,29.225,12,74.495,2,10.5,5,32.97,8,50.155,6,29.945,7,52.285,13,79.21,10,131.03
3081,5,23.205,9,160.762,9,49.71,3,37.08,5,118.41,4,14.27,7,156.745,6,82.485,4,82.31,3,82.58,10,149.15,6,30.75
3082,29,162.595,23,139.21,38,233.19,25,157.625,15,88.225,5,22.68,10,86.33,15,88.175,21,129.38,24,141.785,29,183.11,26,160.465
3083,21,122.125,20,231.465,28,161.025,15,93.506,22,205.967,10,110.57,13,80.79,9,65.805,14,100.375,21,125.815,28,164.095,20,137.745
3084,17,97.075,27,164.04,14,76.035,11,66.65,11,57.32,13,75.715,9,55.415,9,48.32,13,81.055,14,121.84,19,113.72,19,117.195
3085,8,37.825,6,39.73,21,108.67,11,54.62,6,32.91,1,6.325,6,35.06,7,47.725,5,32.505,9,88.985,6,33.72,8,47.66
3087,3,14.57,5,26.79,4,18.977,10,51.265,3,12.865,0,0,3,16.7,5,27.925,4,24.74,8,58.375,5,28.62,6,35.355
3088,25,135.875,29,152.77,24,126.755,19,108.035,18,108.075,8,45.365,12,64.985,8,49.375,10,62.715,10,80.225,13,75.12,16,187.445
3089,8,38.895,15,92.83,17,106.345,7,37.025,7,34.045,2,10.4,0,0,12,171.44,7,43.725,6,40.555,10,58.4,8,46.5
3090,2,12.15,5,37.27,4,35.565,1,6.6,4,38.48,3,18.8,0,0,0,0,5,62.25,2,28.51,0,0,1,6.51
3091,1,6.325,3,26.48,1,10.45,1,25.3,2,16.2,2,12.6,0,0,0,0,2,28.69,2,21.48,5,52.71,1,6.6
3093,2,7.7,5,28.08,5,38.86,1,20.02,1,3.24,4,118.845,1,6.16,1,16.5,3,24.21,1,12.6,5,33.75,0,0
3094,6,31.235,5,24.58,2,12.18,2,10.915,4,25.17,4,34.33,7,33.03,4,25,5,22.415,2,12.475,9,46.73,8,60.93
3095,23,142.175,28,153.39,19,110.72,17,92.65,12,76.27,12,133.165,10,51.56,13,76.735,21,111.57,27,193.195,20,118.53,23,173.07
3096,0,0,2,12.7,2,13.11,0,0,1,6.6,1,6.6,2,22.5,0,0,1,1.24,1,6.08,1,5.985,2,12.54
3097,1,3.2,2,18.371,1,4.125,2,10.505,4,34.215,1,1.925,2,20.985,2,11.655,0,0,1,9.9,2,14.85,2,28.02
3099,1,6.6,5,34.07,11,73.945,1,2.97,2,10.725,1,6.6,3,17.925,0,0,1,6.6,3,18.435,5,35.12,3,17.75
3101,19,99.925,15,180.445,14,125.365,13,83.125,11,86.09,11,158.735,10,66.63,8,52.866,12,246.4,6,42.365,10,75.875,9,58.135
3102,0,0,4,29.655,5,57.85,3,28.31,2,10.94,1,6.325,3,14.265,2,9.8,1,6.6,3,19.2,4,24.69,4,22.365
3103,3,17.1,7,55.61,7,42.335,8,51.265,11,73.665,4,19.975,5,34.435,6,31.47,7,57.45,9,45.165,7,49.855,9,80.985
3104,12,73.24,6,47.245,14,85.085,20,136.4,5,36.4,2,10.84,9,59.04,11,69.78,6,39.3,15,107.195,10,74.595,12,147.145
3105,9,59.765,8,37.185,7,30.21,3,18.215,10,59.1,2,15.13,4,39.06,7,47.03,1,6.555,10,64.92,7,61.17,8,51.45
3106,13,76.93,11,63.615,8,44.725,22,147.505,6,39.985,8,139.34,10,75.665,6,36.24,14,85.05,14,94.62,10,65.07,14,117.145
3107,6,33.5,7,41.45,9,56.905,10,153.306,6,39.04,2,11.26,6,49.21,4,40.01,9,53.31,7,134.92,11,64.665,8,46.125
3108,13,79.22,19,111.43,20,125.47,14,89.655,23,123.16,9,57.48,2,11.55,13,73.245,14,99.61,13,69.005,19,125.47,19,143.035
3109,24,141.69,24,129.835,23,132.85,22,138.98,19,147.52,7,48.005,16,130.695,7,44.99,14,93.61,23,161.99,34,198.445,24,157.865
3111,5,27.045,12,84.525,7,43.28,9,64.1,5,54.015,4,26.7,5,45.705,3,19.055,9,64.715,8,52.435,11,94.043,13,96.83
3113,2,8.4,7,55.935,7,45.18,2,10.8,2,13.2,4,33.715,0,0,2,11.475,3,24.48,7,58.79,4,31.78,6,35.095
3114,1,9.9,1,5.225,5,31.01,6,53.375,3,14.185,0,0,1,6.3,5,40.385,1,6.6,3,27.14,4,29.38,0,0
3115,4,34.98,2,26.4,4,25.7,6,43.57,3,23.44,2,6.82,2,39.1,3,24.425,7,50.725,3,28.405,1,10.08,4,36.155
3116,16,181.775,12,72.215,12,63.38,10,65.425,12,124.03,6,37.105,7,47.915,9,52.4,2,9.915,22,134.065,5,34.215,14,73.145
3121,4,17.79,3,14.29,6,41.895,7,26.775,16,114.115,3,15.65,6,24.03,10,108.305,1,5.5,6,34.47,9,47.85,9,116.93
3122,3,14.535,12,67.98,9,48.789,3,14.52,11,59.025,7,38.535,8,53.175,5,40.625,3,23.505,3,16.485,8,62.345,3,24.615
3123,2,10.5,6,43.775,7,41.295,12,47.42,18,42.975,3,19.25,2,10.275,2,9.68,1,19.8,5,115.75,3,13.375,3,23.415
3124,7,43.215,12,60.5,13,102.01,4,20.05,10,70.495,9,75.485,12,75.735,8,47.415,11,80.63,5,80.43,13,169.955,9,59.055
3125,3,11.925,4,49.555,10,53.81,14,99.07,6,35.335,2,12.3,6,85.965,5,28.67,5,22.65,9,90.3,12,128.365,7,142.22
3126,4,22.2,4,26.19,1,24.7,2,12.585,1,5.52,0,0,2,12.24,2,7.595,5,55.49,0,0,1,11.22,3,48.71
3127,13,77.505,13,62.005,12,73.185,16,100.835,9,56.105,9,51.11,5,40.86,5,29.245,8,63.115,11,69.39,8,68.225,14,115.715
3128,15,85.27,9,75.09,13,75.185,7,127.07,14,93.685,6,37.68,3,28.05,11,68.695,7,43.125,12,107.165,11,60.32,14,172.405
3129,12,76.705,6,103.115,18,100.915,14,76.095,6,43,5,32.725,7,47.43,7,38.035,5,27.745,5,29.82,14,85,4,26.43
3130,21,100.925,19,117.837,27,240.21,25,143.875,11,83.63,13,80.964,11,84.93,15,86.725,20,116.8,21,124.365,29,190.86,23,139.49
3131,15,84.72,16,92.08,16,98.65,13,75.335,17,90.87,8,62.545,9,106.43,12,85.545,15,111.205,29,159.46,26,202.81,19,174.26
3132,12,63.835,10,51.785,19,116.28,10,72.315,11,102.36,4,48.19,7,57.96,9,59.605,8,51.535,16,139.675,12,59.48,21,118.68
3133,14,80.03,25,166.92,24,148.14,22,124.515,13,84.11,6,52.72,7,39.66,15,91.695,18,130.02,27,166.775,25,149.765,22,158.165
3134,13,72.235,31,157.005,23,147.815,21,150.22,21,134.575,11,86.815,15,369.265,19,111.025,21,225.33,15,278.055,19,116.435,23,281.295
3135,15,173.265,14,167.24,21,147.85,19,102.765,11,173.905,5,24.538,3,15.015,12,70.46,10,64.39,11,74.645,20,184.615,16,100.51
3136,47,238.615,65,320.755,46,294.59,37,228.395,16,99.593,14,122.665,11,161.975,22,105.145,60,331.07,47,306.23,30,151.08,39,343.7
