Postcode,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Sep 2020 - Installations Quantity,Sep 2020 - SGU Rated Output In kW,Oct 2020 - Installations Quantity,Oct 2020 - SGU Rated Output In kW,Nov 2020 - Installations Quantity,Nov 2020 - SGU Rated Output In kW,Dec 2020 - Installations Quantity,Dec 2020 - SGU Rated Output In kW
2763,24,159.795,36,253.09,53,365.41,13,88.475,33,219.18,56,498.86,51,360.39,43,308.315,61,457,56,387.25,61,423.335,60,439.715
2765,103,770.238,105,757.775,127,"1,134.55",88,602.434,148,"1,082.27",142,"1,107.59",167,"1,359.02",165,"1,465.33",209,"1,745.86",217,"1,662.95",232,"1,838.36",205,"1,708.23"
2766,11,66.6,15,94.885,13,83.795,10,75.82,15,199.03,22,392.88,26,269.12,30,304.65,29,229.69,26,177.725,27,209.435,24,198.76
2767,24,169.565,17,118.95,18,146.8,13,89.61,31,208.925,26,176.985,39,266.575,44,315.525,51,366.66,43,321.09,40,318.74,32,237.765
2768,39,261.28,26,168.255,49,299.045,31,306.9,42,420.335,49,338.85,66,477.895,57,427.69,56,423.74,69,530.065,82,648.115,75,576.67
2769,25,185.875,38,255.72,36,292.79,34,251.215,47,379.535,46,396.795,47,384.47,66,546.645,59,510.655,69,573.36,63,496.71,72,635.48
2770,28,197.975,30,203.785,49,328.11,29,185.46,41,417.395,50,387.365,55,365.68,68,514.375,62,445.965,62,437.75,65,601.8,45,575.075
2773,4,23.37,6,37.295,7,47.42,9,68.535,2,12.8,12,87.31,5,34.4,8,77.59,9,74.1,10,83.985,8,74.795,11,97.65
2774,18,138.495,2,9.9,14,104.105,14,93.365,11,76.45,16,111.565,19,151.43,20,156.27,17,125.005,14,100.62,19,172.165,14,130.82
2775,1,6.6,2,10.32,1,6.2,2,9.795,5,31.08,4,18.13,1,6.6,1,6.6,3,18.285,0,0,2,12.52,2,16.96
2776,4,35.97,4,30.195,5,32.7,7,45.265,10,72.81,4,29.49,5,34.49,8,57.92,2,13.2,7,72.365,4,35.33,6,37.83
2777,14,97.37,18,126.39,18,112.32,20,190.745,26,295.25,14,104.365,20,155.505,17,117.8,22,147.155,18,144.065,25,209.97,26,274.955
2778,3,20.205,4,26.54,8,48.84,3,16.3,2,15,2,7.08,3,18.99,6,36.25,4,27.2,0,0,5,29.28,6,42.31
2779,3,18.24,3,18.6,3,17.49,2,13.71,6,66.6,4,32.67,8,45.55,6,37.885,7,54.16,4,37.99,7,44.315,2,20.72
2780,8,44.435,17,105.31,18,127.085,18,107.965,9,81.89,13,174.96,18,125.305,20,134.455,17,221.83,4,24.33,30,188.83,19,114.215
2782,7,55.05,9,56.72,8,41.86,11,64.445,14,99.49,12,78.9,13,130.38,7,42.74,8,54.92,10,65.26,8,54.56,8,69.07
2783,2,10.2,4,55.715,2,21.25,3,17.145,6,41.42,2,9.015,3,21.24,5,33.23,3,19.12,0,0,3,18.8,1,11.47
2784,4,24.9,1,4.9,1,6.6,1,13.3,2,10.84,1,4.5,1,6.6,1,3.96,1,6.6,0,0,3,13.93,2,21.7
2785,3,17.75,2,12.99,3,17.19,9,69.045,9,85.515,9,55.965,4,26.36,4,20.15,6,35.53,5,57.14,5,32.01,14,113.8
2786,1,5.04,0,0,1,6.48,1,5.04,2,15.84,0,0,1,6.5,2,10.89,3,18.07,2,14.28,1,6.65,4,24.51
2787,2,9.9,4,24.97,3,16.5,3,17.7,6,40.25,5,38.16,11,64.38,4,31.34,8,54.175,6,40.38,6,47.795,15,59.44
2790,18,123.585,13,94.99,13,100.05,14,105.57,25,194.94,24,202.495,25,285.47,18,168.06,17,226.515,13,170.33,33,250.66,36,282.43
2791,0,0,0,0,0,0,1,3.3,0,0,1,10.79,0,0,0,0,0,0,0,0,0,0,0,0
2792,0,0,0,0,0,0,0,0,0,0,2,14.19,0,0,0,0,1,6.6,0,0,0,0,2,86.6
2793,1,6.6,0,0,0,0,2,17.32,1,6.6,3,19.8,2,12.9,4,30.47,1,6.6,3,20.975,3,17.09,0,0
2794,22,121.99,17,109.19,20,177.3,5,42.95,117,448.795,66,271.465,10,86.33,13,122.58,23,174.56,23,217.7,27,230.07,26,194.865
2795,63,320.335,57,361.95,63,451.8,55,383.9,62,552.4,71,538.82,52,505.78,37,284.26,54,455.88,49,377.87,97,688.53,102,699.475
2797,0,0,0,0,1,6.6,0,0,1,13.2,0,0,0,0,0,0,1,13.2,1,6.6,1,5.175,0,0
2798,2,17.16,3,21.72,4,25.17,3,17.82,4,25.08,6,47.42,3,23.1,2,16.5,2,19.8,7,56.63,5,52.12,9,73.71
2799,1,13.23,1,6.05,3,18.15,5,43.245,3,17.16,4,36.45,5,33.1,5,41.59,8,97.47,11,101.96,7,43.4,6,27.75
2800,43,393.21,79,609.785,53,402.945,62,470.535,94,802.325,62,478.125,69,710.055,54,397.27,75,539.11,95,803.59,122,901.135,134,"1,268.70"
2803,1,6.6,0,0,0,0,0,0,1,3.96,1,6.6,0,0,1,10.56,0,0,0,0,0,0,0,0
2804,1,6.6,9,59.35,2,22.35,25,100.82,9,57.015,5,59.41,6,36.915,2,17.115,12,112.12,8,52.585,5,33.47,9,170.045
2805,0,0,0,0,2,44.73,0,0,0,0,1,3.3,0,0,1,7.875,0,0,0,0,1,6.65,0,0
2806,1,6.6,1,6.6,2,76.83,2,14.485,1,3.3,0,0,0,0,1,6.6,0,0,2,19.8,3,23.76,0,0
2807,0,0,2,9.9,2,13.2,0,0,0,0,1,10.56,0,0,2,12.9,1,3.63,2,14.58,0,0,0,0
2808,0,0,1,6.6,0,0,0,0,0,0,0,0,2,13.2,0,0,0,0,0,0,1,8.51,1,6.66
2809,0,0,0,0,0,0,1,5.04,1,9.9,0,0,3,13.08,1,6.6,0,0,1,10.56,0,0,0,0
2810,3,19.8,6,38.28,8,53.175,12,47.525,11,44.64,4,35.065,9,98.96,4,22.59,16,103.335,10,69.75,10,67.26,8,71.295
2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.65,0,0,0,0,0,0
2818,1,6.6,0,0,0,0,0,0,1,3.3,2,16.8,1,6.6,1,6.6,0,0,0,0,1,9.9,0,0
2820,8,49.65,12,92.675,3,14.73,7,51.37,6,49.85,1,4.62,6,36.845,12,79.165,2,27.02,7,60.705,6,49.76,10,83.855
2821,5,74.24,2,24.75,6,42.675,20,125.94,28,119.4,6,30.55,12,96.27,10,75.99,4,52.14,7,52.285,3,27.3,5,67.83
2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,1,6.6,2,16.96,0,0,0,0
2823,1,11,12,90.86,4,24.505,3,12,9,24.75,4,36.55,4,36.63,2,16.9,7,78.93,2,41.16,2,12.99,0,0
2824,0,0,2,13.155,1,4.56,2,24.9,10,62.4,1,9,4,33.6,3,19.85,3,22.32,2,13.3,0,0,0,0
2825,1,10.2,4,33.735,4,25.2,3,16.365,0,0,2,5.28,4,24.435,4,124.435,2,17.22,6,55.16,3,36.34,1,13.32
2826,0,0,0,0,1,12.6,1,12,0,0,0,0,1,10.56,0,0,0,0,0,0,0,0,0,0
2827,1,5.1,7,32.46,39,132.105,6,34.32,6,39.33,11,151.875,8,57.255,4,25.14,7,100.77,6,65.63,15,109.56,7,65.69
2828,1,8.82,2,29.9,0,0,4,31.17,0,0,1,13.23,8,36.435,2,24.42,3,20.97,1,20.8,2,11.235,1,8.51
2829,1,6.3,1,6.3,0,0,0,0,5,36.06,5,57.6,3,31.35,11,86.475,5,39.6,0,0,4,21.705,1,3.78
2830,46,373.1,65,499.555,101,"1,205.95",57,432.3,58,461.625,62,432.235,77,675.51,67,520.205,64,487.975,80,661.5,90,799.775,92,980.765
2831,4,30.555,1,6.27,3,15.21,3,22.22,1,6.6,2,10.8,4,23.76,4,31.95,3,29.79,4,22.68,7,55.27,1,5.6
2832,0,0,0,0,0,0,2,21.12,2,13.215,1,13.2,1,13.2,4,34.98,2,13.2,0,0,2,112.3,0,0
2833,1,3,0,0,0,0,0,0,2,9,1,11.02,0,0,0,0,3,19.8,0,0,18,72.82,0,0
2834,2,12.615,0,0,0,0,1,6.51,2,26.4,4,24.57,1,6.6,7,47.94,4,32.32,1,66.33,30,87.45,0,0
2835,5,38.46,1,6.555,10,65.445,6,45.315,3,19.69,5,161.68,7,51.66,8,54.285,8,66.83,5,27.78,10,92.59,5,34.72
2836,0,0,1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,2,29.14,0,0,1,10.23,1,18.24
2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,0,0,0,0,26,166.505,0,0,0,0,2,19.8,2,13.2,1,6.6,4,39.6,3,59.4,5,29.7,33,82.5
2840,0,0,3,50.49,4,26.555,8,90.475,0,0,4,13.2,86,234.465,1,9.66,5,35.46,1,7.26,6,42.27,3,40.15
2842,2,11.4,0,0,0,0,1,5.04,0,0,0,0,1,6.6,1,19.8,0,0,1,13.2,0,0,1,6.6
2843,1,6.615,1,6.615,1,6.6,3,25.08,7,19.8,4,32.4,1,10.56,3,30.62,1,5.94,2,13.31,2,13.56,1,7.92
2844,10,74.42,8,60.625,3,18.51,1,5.67,5,26.115,4,24.78,3,16.2,2,11.64,1,5.28,3,14.54,2,11.94,0,0
2845,3,20.13,1,6.6,6,38.83,0,0,2,19.8,5,33.99,1,6.6,2,13.67,1,6.6,0,0,1,4.4,0,0
2846,0,0,0,0,0,0,0,0,0,0,2,14.52,0,0,1,5.85,0,0,1,6.6,0,0,1,1.98
2847,3,17.16,2,13.215,2,16.5,3,20.475,2,13.2,3,19.25,3,19.86,2,12.315,3,26.285,0,0,2,11.54,5,30.44
2848,0,0,2,12.9,2,12.915,6,29.175,3,19.8,3,12.6,2,10.8,4,47.17,3,19.39,1,6.6,3,26.165,1,6.66
2849,3,17.315,4,29.715,5,42.585,3,22.415,2,13.2,1,9.9,2,38.94,5,43.6,3,27.39,2,14.52,5,43.92,2,22.8
2850,19,163.97,34,251.435,16,239.26,29,209.38,23,182.22,33,454.97,28,182.77,36,292.77,24,178.17,40,333.415,54,412.93,37,388.4
2852,8,79.56,12,68.16,6,42.13,5,26.49,10,76.59,8,51.025,4,33.255,8,61.465,7,55.14,8,63.31,9,77.78,10,166.03
2864,0,0,2,17.49,0,0,0,0,1,13.2,2,105.04,0,0,1,13.2,2,13.2,1,5.94,0,0,2,19.56
2865,1,15.12,0,0,1,5.04,2,11.66,5,39.24,2,13.2,0,0,2,11.64,2,12.885,0,0,2,23.29,0,0
2866,1,4.29,8,67.94,3,26.4,2,12.9,3,27.105,2,18.48,2,10.755,5,73.285,5,41.015,3,18.79,6,43.22,8,91.665
2867,0,0,1,6.6,1,5.28,0,0,1,5.8,0,0,1,13.2,0,0,1,6.6,0,0,1,6.6,1,6.6
2868,0,0,0,0,0,0,2,12.9,1,5.04,1,6.6,0,0,4,33,0,0,3,22.855,1,10.22,0,0
2869,1,7.56,3,19.8,2,16.665,0,0,7,31.68,1,8.25,2,22.7,1,6.615,2,27.36,3,50.55,5,59.4,1,2.96
2870,13,99.25,16,117.935,173,578.7,47,142.05,22,175.92,30,241.675,15,115.815,27,190.775,13,93.76,8,63.17,33,248.775,26,248.78
2871,5,36.54,11,74.13,20,206.235,120,376.55,9,63.2,53,291.82,13,95.745,18,136.755,20,156.49,6,47.28,22,200.195,14,366.685
2873,0,0,0,0,0,0,0,0,0,0,2,22.4,1,2.8,4,26.4,0,0,3,30.52,0,0,0,0
2874,0,0,0,0,2,12.375,0,0,0,0,0,0,1,3.3,2,11.88,1,13.2,2,10.45,0,0,0,0
2875,0,0,0,0,2,13.2,0,0,3,23.1,1,6.6,2,12.54,0,0,3,19.95,0,0,2,26.4,1,10.73
2876,0,0,1,6.6,0,0,1,3.3,0,0,0,0,2,13.2,0,0,1,6.3,0,0,1,6.6,0,0
2877,0,0,4,32.51,8,57,1,6.6,7,73.605,4,27.39,14,158.81,14,96.965,11,203.37,7,66.41,5,53.35,1,10.36
2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.2,6,14.85,0,0,0,0,0,0
2879,0,0,0,0,0,0,3,8,9,25.8,9,37.72,0,0,0,0,7,58.83,0,0,5,28.73,1,6.66
2880,72,634.49,66,544.655,34,330,24,175.935,42,354.325,41,305.455,46,362.13,17,111.295,71,521.4,8,80.76,61,435.81,53,394.965
2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,0,0,1,3.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,2,18.7,2,13.25,3,22.44,0,0,1,6.65,3,14.75,2,112.18,2,10.2,3,80.48,3,28.69,5,28.84,5,32.44
2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,14,117.585,16,117.835,9,76.765,10,82.55,16,121.645,27,206.845,18,134.36,17,141.32,18,151.015,24,182.77,21,143.315,26,221.68
2903,6,43.2,7,60.965,5,32.91,6,49.49,10,86.85,11,106.5,11,149.025,10,69.52,14,97.52,17,144.86,12,106.59,18,150.18
2904,11,82.715,14,105.51,10,84.61,7,54.53,15,103.09,14,107.235,21,242.31,15,129.3,27,209.56,15,100.485,27,217.625,23,198.13
2905,29,204.67,25,185.37,31,258.9,17,135.435,23,173.32,33,247.285,53,401.065,46,330.93,54,380.64,27,207.18,37,256.77,42,338.76
2906,12,86.195,23,160.745,18,124.425,16,114.61,13,96.48,18,142.995,18,140.92,26,285.485,19,157.46,26,199.14,32,358.835,41,354.46
2911,0,0,8,147.16,8,62.495,6,66.855,4,29.3,3,19.85,7,60,11,87.7,6,81.54,5,69.145,11,106.025,15,182.61
2912,3,78.75,5,38.61,5,38.275,3,25.4,4,30.33,4,40.86,5,31.995,3,19.155,8,55.99,8,58.13,9,75.57,8,125.23
2913,26,190.12,33,245.655,32,232.59,20,175.6,39,288.38,30,229.9,63,436.02,65,449.875,53,413.07,62,483.02,54,395.955,62,516.61
2914,24,176.77,24,174.03,42,288.665,34,302.345,31,213.295,38,272.925,61,515.5,56,437.5,64,504.16,61,487.565,57,517.67,75,759.585
3000,0,0,0,0,3,16.83,1,69.42,1,69.52,1,30.03,0,0,0,0,1,2.8,0,0,0,0,1,63.64
3002,0,0,0,0,0,0,1,4.55,1,18.525,2,22.28,1,6.29,1,39.6,0,0,1,25.16,0,0,1,5.76
3003,1,9.57,0,0,1,3.48,1,99.2,3,64.39,0,0,0,0,1,6.48,1,5.94,0,0,3,21.36,0,0
3004,0,0,1,23.76,0,0,1,56,1,9.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,0,0,1,30.4,1,28.35,0,0,0,0,1,91.455,0,0,1,17.6,0,0,1,29.7,0,0,2,138.84
3008,0,0,1,39.9,1,25.23,0,0,0,0,0,0,1,6.525,0,0,0,0,0,0,0,0,0,0
3011,4,19.615,4,21.57,15,147.26,12,151.36,7,49.46,13,167.38,5,33,3,21.83,3,9.7,4,22.8,9,43.85,10,62.91
3012,5,24.525,17,202.87,13,162.24,12,62.775,15,99.37,11,69.1,6,43.56,5,61.19,7,48.56,12,137.965,17,175.09,21,201.985
3013,1,9.425,6,35.195,9,55.765,6,27.555,10,62.395,10,112.46,8,38.2,2,104.95,2,9.825,9,63.9,14,90.07,8,54.555
3015,6,33.34,9,71.615,14,69.935,5,33.595,11,70.755,10,63.105,18,149.23,4,38.385,0,0,4,30.83,23,147.65,12,82.28
3016,3,14.73,9,66.33,5,25.9,5,34.645,7,56.96,7,130.06,10,55.35,3,19.8,6,95.36,2,10.25,18,53.995,9,60.56
3018,7,61.05,8,45.32,9,49.815,8,49.505,10,143.44,9,58.985,7,54.51,2,10.09,5,137.88,4,26.325,11,255.46,11,129.4
3019,2,11.44,2,11.01,4,14.6,2,14.85,0,0,6,24.34,5,32.67,4,13.2,8,19.11,3,49.81,8,52.22,9,70.47
3020,28,241.8,26,157.325,30,228.455,19,191.075,22,125.435,24,286.08,30,365.495,6,45.09,3,136.82,15,217.56,27,198.56,36,355.86
3021,34,205.71,38,233.22,42,244.065,35,203.86,24,135.97,45,286.44,47,279.92,12,137.67,0,0,23,147.765,69,452.705,47,299.67
3022,3,16.995,0,0,2,16.665,2,9.9,0,0,1,4.95,2,11.88,0,0,0,0,2,9.25,2,6.72,1,8.91
3023,34,208.36,69,577.15,55,375.56,44,268.345,45,271.16,99,889.49,101,730.98,18,223.73,9,159.53,47,364.785,131,"1,039.37",114,786.31
3024,67,421.195,77,485.815,52,503.435,35,220.975,54,349.36,75,480.58,81,545.905,16,98.615,2,11.88,47,318.485,146,996.365,105,709.12
3025,7,60.87,10,124.48,8,41.8,7,42.74,5,213.63,8,185.93,11,60.725,2,8.02,1,10.8,4,52.35,18,234.23,10,77.94
3026,14,132.555,13,292.21,11,156.56,9,233.445,6,61.395,11,542.49,9,193.065,6,301.775,2,14.96,11,164.98,21,323.17,23,429.915
3027,11,66.13,20,115.025,13,78.9,6,33.22,12,78.93,11,70.765,14,86.92,4,26.52,0,0,17,110.48,28,223.65,13,86.4
3028,9,50.535,18,103.06,32,205.15,12,67.24,15,92.425,19,118.7,22,138.58,4,20.63,0,0,10,63.51,29,276.135,33,213.27
3029,270,"1,804.49",262,"1,822.20",199,"1,487.28",149,"1,026.30",181,"1,732.30",196,"1,588.10",242,"1,635.95",56,489.82,9,288.74,166,"1,315.93",414,"2,943.05",344,"2,265.66"
3030,182,"1,212.32",185,"1,197.42",150,"1,007.15",117,848.5,131,912.805,166,"1,221.54",190,"1,382.59",40,300.395,4,45.06,109,825.16,285,"2,014.05",246,"1,820.34"
3031,1,6.66,4,18.1,7,34.02,8,52.9,7,38.16,1,4.2,4,42.42,0,0,1,4.32,5,28.09,5,65.68,11,168.69
3032,7,41.825,15,83.045,17,103.43,14,93.4,12,89.79,17,99.86,11,71.94,1,13.32,2,27.4,4,28.1,15,78.915,12,72.1
3033,4,25.74,12,80.79,6,40.85,7,45.085,4,22.53,14,125.415,13,184.29,4,21.45,1,30.8,8,66.28,8,62.35,10,162.17
3034,4,15.46,3,20.56,8,48.395,1,5.94,2,14.52,4,23.56,10,70.59,4,23.2,0,0,1,6.3,9,59.16,10,133.23
3036,2,19.68,4,25.09,3,17.27,1,6.615,2,16.215,6,46.41,5,36.675,3,25.3,0,0,3,23.31,9,60.78,6,40.1
3037,43,269.915,44,300.25,35,224.29,33,199.535,42,264.595,44,301.08,77,619.31,10,112.03,2,47.41,35,258.375,77,537.12,77,538.935
3038,18,106.965,28,184.925,21,196.72,13,102.535,13,142.685,13,88.455,16,118.595,7,45.66,0,0,17,109.48,39,272.245,28,209.07
3039,4,21.23,6,35.48,5,32.75,6,34.275,9,54.55,7,43.785,5,31.6,4,25.67,0,0,4,44.17,8,39.905,6,49.72
3040,7,41.78,9,61.365,12,76.085,13,105.54,7,46.215,7,50.05,9,69.74,6,24.81,9,38.28,14,89.06,12,176.835,17,115.78
3041,8,45.05,5,31.725,5,28.63,5,32.15,9,52.345,3,14.52,3,17.07,0,0,2,13.17,4,35.43,8,62.77,11,246.955
3042,8,65.72,3,18.17,10,50.77,7,49.165,9,83.785,8,49.205,11,68.415,1,11.84,0,0,2,17.95,15,127.68,14,114.53
3043,7,44.88,8,58.815,14,114.78,7,55.375,8,132.72,14,232.62,15,154.37,1,6.6,3,144.74,9,61.315,17,114.7,20,213.07
3044,13,72.865,24,181.88,12,96.44,16,88.47,15,97.975,14,89.965,12,78.425,4,22.89,5,13.86,5,53.64,43,195.385,24,150.465
3045,0,0,0,0,0,0,1,99.36,0,0,1,99.5,1,99.68,0,0,0,0,0,0,0,0,0,0
3046,13,84.48,15,72.655,20,194.77,17,97.16,12,154.495,11,74.985,21,96.405,2,15.48,3,17.25,11,75.535,21,139.18,23,234.21
3047,15,96.08,9,47.6,21,144.16,12,73.035,13,100.635,18,222.195,21,119.905,5,35.97,4,134.2,11,72.07,22,218.815,27,160.22
3048,21,130.215,20,192.315,15,95.09,9,57.435,17,111.315,26,148.485,26,167.135,4,24.06,2,10.56,17,113.93,37,478.94,30,209.69
3049,10,62.64,9,114.18,4,48.21,4,81.45,2,12.27,5,32.225,10,63.045,7,69.75,0,0,6,59.19,14,99.335,13,83.2
3051,1,6.3,0,0,2,9.915,2,8.31,0,0,2,49.06,0,0,0,0,0,0,0,0,2,15.95,0,0
3052,1,75.33,0,0,2,30.77,0,0,2,84.63,0,0,1,3.96,0,0,0,0,1,1.44,1,5.61,3,92.53
3053,1,3.25,5,46.998,1,32.83,0,0,2,32.8,0,0,3,11.52,0,0,1,2.96,0,0,0,0,1,2.4
3054,3,9.79,4,11.24,6,27.965,3,110.19,1,4.8,6,28.98,4,14.58,0,0,1,16.5,1,6.6,3,54.72,3,15.86
3055,2,8.525,5,28.81,6,27.79,6,57.82,6,34.71,5,29.82,4,22.54,2,9.8,3,23.36,5,22.865,7,45.1,4,25.28
3056,8,73.55,10,49.065,18,105.38,13,139.68,9,93.765,7,57.99,7,47.84,4,50.12,4,34.2,3,18.06,13,63.76,13,64.205
3057,2,13.1,13,66.15,11,56.785,5,21.615,6,32.22,6,36.305,3,17.855,0,0,2,10.875,1,4.8,5,44.58,5,39.61
3058,23,155.165,17,100.495,18,139.5,32,169.03,18,168.305,28,280.48,19,120.885,5,52.37,6,152.78,12,70.975,21,136.475,45,312.455
3059,17,116.33,26,193.075,22,183.25,12,79.495,20,158.38,24,185.58,47,365.095,11,83.55,4,60.55,32,302.74,56,432.905,49,402.74
3060,6,35.46,14,107.275,5,57.675,5,32.34,3,20.07,6,40.72,4,26.4,3,33.54,0,0,2,10.73,14,93.96,10,62.03
3061,3,116.7,5,39.155,6,156.19,9,131.7,3,19.83,10,469.11,12,214.62,2,46.2,3,119.275,6,174.61,10,137.82,15,359.97
3062,0,0,0,0,0,0,0,0,0,0,1,6.27,0,0,0,0,1,28.38,3,79.48,0,0,2,132.39
3063,0,0,1,6.6,1,19.8,0,0,0,0,2,20.95,1,10.08,0,0,0,0,0,0,1,16.17,1,19.8
3064,198,"1,346.25",223,"1,494.68",192,"1,320.89",131,894.48,192,"1,327.83",233,"1,689.32",344,"2,372.56",55,388.77,8,77.52,189,"1,329.53",415,"3,052.34",357,"2,623.55"
3065,2,7.975,2,7.55,1,3.96,3,14.715,2,4.7,2,15.99,4,42.22,0,0,3,16.735,2,6.6,0,0,2,11.04
3066,1,28.38,3,18.69,2,19.57,1,6.27,2,11.88,2,8.295,3,18.8,0,0,1,6.27,1,31.35,0,0,1,5.18
3067,3,21.315,3,18.69,5,54.42,2,17.52,1,3.3,1,5.61,4,28.23,0,0,1,5.92,1,10.395,3,24.69,2,11.47
3068,5,26.03,5,29.97,8,40.665,9,46.4,9,89.545,10,61.24,8,28.125,6,153.155,2,12.13,3,24.44,14,88.85,7,46.9
3070,3,14.81,10,63.4,16,89.77,8,39.865,14,76.995,24,124.63,18,97.75,19,75.1,6,18,12,49.55,22,131.51,22,115.535
3071,3,15.44,8,45.43,10,60.705,8,47.285,8,156.465,11,123.98,12,68.87,2,36.3,10,22.8,9,54.96,12,70.485,14,86.36
3072,8,41.85,20,258.955,12,57.13,20,188.855,16,90.25,15,122.245,20,120.965,7,97.28,4,45.99,8,48.41,31,180.095,19,200.685
3073,18,110.215,21,149.245,27,239.53,22,108.355,31,212.375,22,190.255,34,264.275,4,21.02,0,0,13,75.93,36,265.66,43,439.68
3074,8,42.845,12,79.745,15,232.61,16,142.955,14,179.225,27,191.42,28,257.18,9,105.66,1,39.96,15,255.62,17,165.355,21,211.55
3075,15,123.72,19,111.17,24,150.835,13,83.065,18,143.585,22,134.12,22,170.505,4,59.46,0,0,15,103.66,29,187.39,31,214.175
3076,34,298.18,38,238.825,34,308.265,23,141.14,29,326.95,43,363.81,63,420.405,11,70.665,0,0,27,215.64,69,554.535,73,611.91
3078,7,25.84,17,76.25,6,37.06,6,30.92,2,11.58,3,16.56,4,42.39,1,5.95,3,51.1,7,87.74,12,152.725,6,38.245
3079,7,27.49,9,45.95,9,64.315,9,51.83,7,50.832,11,78.675,9,89.288,5,130.86,4,34.62,14,99.37,16,93.71,12,118.94
3081,9,51.675,7,39.1,9,64.42,19,61.465,29,95.495,14,52.555,10,63.72,5,23.26,6,41.55,4,21.945,12,46.77,13,72.55
3082,15,89.66,27,170.615,33,238.6,21,136.64,11,65.055,25,158.63,34,241.68,3,21.12,2,19.45,16,110.25,27,182.7,34,228.58
3083,19,117.89,23,163.75,21,140.525,18,109.06,19,106.43,30,195.67,25,156.55,8,46.395,0,0,13,87.81,41,339.51,34,254.8
3084,7,40.26,17,102.25,13,70.865,8,54.4,24,217.075,14,100.08,28,189.16,4,36.37,4,33.12,10,71.5,16,94.335,21,151.665
3085,7,44.01,5,47.21,10,63.215,15,121.02,4,23.68,8,46.875,4,33.28,0,0,0,0,2,11.1,15,95.04,13,124.49
3087,7,38.98,8,44.875,9,49.715,2,12.915,9,52.58,7,40.59,5,26.94,2,9.31,1,93.6,0,0,5,32.04,11,81.38
3088,12,82.245,21,118.985,23,137.5,23,293.18,15,93.4,18,115.735,23,143.44,5,29.23,1,6.66,10,64.23,30,207.995,28,191.375
3089,9,50.055,12,70.39,12,74.39,11,70.28,16,100.715,8,52.73,16,163.255,2,9.625,1,13.32,11,90.4,24,183.295,14,89.18
3090,1,6.6,3,21.915,1,15.18,0,0,1,10.725,1,6.6,4,40.715,0,0,1,15.84,2,21.315,6,69.69,1,19.25
3091,2,21.78,0,0,2,16.02,0,0,4,61.65,2,17.08,2,24.2,0,0,0,0,0,0,0,0,2,13.29
3093,1,5.94,3,17.185,2,12.59,4,35.8,4,29.23,4,26.7,4,21.59,3,19.8,2,103.2,0,0,6,36.4,8,54.865
3094,6,34.87,8,43.41,7,37.86,6,29.055,9,45.635,5,27.36,5,28.765,2,11.88,0,0,6,32.52,12,76.37,8,51.49
3095,11,62.46,25,146.62,31,177.995,40,244.16,18,142.815,21,162.765,19,128.355,8,53.48,0,0,26,199.18,27,238.03,30,231.755
3096,0,0,3,17.245,3,19.8,1,6.38,2,18.48,1,6.6,2,14.67,0,0,0,0,1,6.6,2,13.26,2,15.91
3097,0,0,4,28.21,1,6.6,2,12.8,2,12.78,3,38.64,0,0,1,21.84,0,0,0,0,4,35.28,2,17.39
3099,3,30.96,5,32.73,8,45.615,5,28.04,3,21.21,3,17.4,5,36.86,0,0,0,0,5,36.66,17,127.455,11,99.38
3101,5,31.08,14,110.69,17,128.53,8,51.095,8,76.97,11,83.785,8,56.175,4,27.15,0,0,8,59.555,15,96.41,14,100.395
3102,2,6.9,4,26.41,5,35.52,3,19.8,5,28.005,8,62.1,2,11.88,1,9.9,1,3.96,2,13.32,6,36.12,5,26.09
3103,5,32.7,7,41.835,11,78.02,11,71.155,3,28.47,8,47.37,10,68.26,2,16.605,3,19.715,4,38.84,11,158.75,11,74.455
3104,6,43.92,8,63.115,10,92.27,12,71.415,8,62.085,4,35.1,17,116.695,9,150.875,2,22.34,10,95.64,27,194.495,18,141.91
3105,5,29.03,5,30.305,10,76.455,5,29.4,5,30.62,8,52.91,13,91.62,0,0,1,6.66,5,36.78,12,100.45,9,65.1
